Site,Spp_name,Max_Height,Stem_count
B,Rhus Lancea,3,5
B,Berchemia Zeyheri,0.6,2
B,Vachellia Karroo,7.5,1
B,Combretum Hereroense,3.3,3
B,Vachellia Karroo,3.6,1
B,Diospyros Lycioides,4.3,1
B,Dichrostachys Cinerea,3.5,1
B,Allophylus Africanus,3.3,1
B,Euclea Divinorum,1,2
B,Grewia Decomovulata,1,3
B,Grewia Decomovulata,2,4
B,Berchemia Zeyheri,0.3,2
B,Peltophorum Africanum,3.7,1
B,Gardenia Spathulifolia,0.6,2
B,Clerodendrum Glabrum,1.5,1
B,Rhus Lancea,4.3,4
B,Vachellia Nilotica,1.4,5
B,Vachellia Nilotica,1.4,4
B,Ziziphus Mucronata,1.2,3
B,Vachellia Karroo,5.9,1
B,Vachellia Karroo,4.4,1
B,Vachellia Nilotica,3.3,3
B,Ziziphus Mucronata,0.8,2
B,Rhus Lancea,3,3
B,Vachellia Nilotica,1.4,2
B,Allophylus Africanus,2.4,6
B,Vachellia Nilotica,4,1
B,Vachellia Karroo,4.6,1
B,Vachellia Nilotica,3.5,1
B,Euclea Divinorum,1.4,2
B,Fluegga Virosa,2.3,3
B,Ziziphus Mucronata,1.8,1
B,Dichrostachys Cinerea,1.4,3
B,Vachellia Nilotica,1.2,3
B,Allophylus Africanus,2.3,4
B,Fluegga Virosa,1.4,3
B,Rhus Leptodictya,1,4
B,Euclea Divinorum,0.5,1
B,Dichrostachys Cinerea,0.6,2
B,Berchemia Zeyheri,0.34,2
B,Dichrostachys Cinerea,0.06,1
B,Dichrostachys Cinerea,1,2
B,Vachellia Nilotica,0.45,2
B,Ziziphus Mucronata,0.4,1
B,Combretum Hereroense,0.4,1
B,Fluegga Virosa,1.3,10
B,Fluegga Virosa,1.3,5
B,Ziziphus Mucronata,1.4,1
B,Allophylus Africanus,2.8,7
B,Allophylus Africanus,2.8,4
B,Vachellia Karroo,6.5,1
B,Allophylus Africanus,2.3,1
B,Allophylus Africanus,1.6,2
B,Vachellia Karroo,5.4,1
B,Allophylus Africanus,3.3,4
B,Ziziphus Mucronata,2.1,1
B,Fluegga Virosa,0.5,8
B,Vachellia Nilotica,1,6
B,Vachellia Nilotica,0.7,3
B,Vachellia Nilotica,0.22,2
B,Vachellia Nilotica,0.32,1
B,Vachellia Karroo,0.7,1
B,Vachellia Karroo,0.32,2
B,Dichrostachys Cinerea,0.1,1
B,Allophylus Africanus,0.5,1
B,Rhus Lancea,1.5,2
B,Rhus Lancea,0.34,3
B,Bolusanthus Speciosus,0.26,1
B,Bolusanthus Speciosus,0.7,3
B,Fluegga Virosa,0.4,4
B,Gymnosporia Senegalensis,0.7,1
B,Ziziphus Mucronata,0.28,1
B,Dichrostachys Cinerea,0.24,6
B,Vachellia Karroo,0.1,2
B,Vachellia Nilotica,0.7,7
B,Dichrostachys Cinerea,0.48,3
B,Allophylus Africanus,0.8,1
B,Lippia Javanica,0.75,2
B,Diospyros Lycioides,1.4,3
B,Albizia Harveyi,0.32,1
B,Ziziphus Mucronata,0.22,2
B,Vachellia Karroo,0.18,2
B,Grewia Monticola,0.75,1
B,Dichrostachys Cinerea,0.5,5
B,Diospyros Lycioides,0.12,3
B,Ziziphus Mucronata,0.48,2
B,Euclea Divinorum,0.22,3
B,Carissa Bispinosa,0.75,5
B,Dichrostachys Cinerea,0.75,1
B,Diospyros Lycioides,0.36,1
B,Ziziphus Mucronata,0.38,2
B,Dichrostachys Cinerea,0.45,4
B,Vachellia Nilotica,0.8,3
B,Euclea Divinorum,0.5,2
B,Euclea Divinorum,0.26,1
B,Carissa Bispinosa,0.15,2
B,Diospyros Lycioides,0.4,1
B,Rhus Lancea,0.4,2
B,Fluegga Virosa,1.6,7
B,Fluegga Virosa,1.6,4
B,Fluegga Virosa,2.3,7
B,Ziziphus Mucronata,1.4,2
B,Berchemia Zeyheri,0.42,4
B,Diospyros Lycioides,1.4,1
B,Euclea Divinorum,0.34,2
B,Gymnosporia Senegalensis,1.4,6
B,Vachellia Karroo,1.6,3
B,Ziziphus Mucronata,0.75,3
B,Vachellia Nilotica,0.35,2
B,Berchemia Zeyheri,0.5,1
B,Fluegga Virosa,0.7,2
B,Allophylus Africanus,1.1,8
B,Allophylus Africanus,1.1,2
B,Allophylus Africanus,1.1,1
B,Vachellia Nilotica,2.8,3
B,Allophylus Africanus,3.1,3
B,Fluegga Virosa,1.2,10
B,Rhus Lancea,2.5,2
B,Allophylus Africanus,3,5
B,Grewia Monticola,0.75,2
B,Fluegga Virosa,2.2,5
B,Rhus Lancea,4.5,2
B,Vachellia Karroo,6.5,2
B,Vachellia Karroo,6.2,2
B,Vachellia Karroo,1.4,3
B,Vachellia Nilotica,1.8,2
B,Combretum Apiculatum,0.26,2
B,Vachellia Karroo,4.9,1
B,Vachellia Nilotica,2.3,1
B,Vachellia Nilotica,2.5,2
B,Allophylus Africanus,3.3,5
B,Allophylus Africanus,2.6,2
B,Rhus Lancea,3.5,1
B,Lippia Javanica,1,6
B,Grewia Monticola,0.4,2
B,Allophylus Africanus,2,8
B,Senegalia Rehmanniana,2.1,1
B,Vachellia Karroo,1.3,3
B,Vachellia Nilotica,1,5
B,Allophylus Africanus,2.3,7
B,Combretum Hereroense,1,4
B,Allophylus Africanus,3,10
B,Vachellia Karroo,5.8,2
B,Berchemia Zeyheri,1.5,4
B,Vachellia Karroo,1.2,2
B,Combretum Hereroense,1.5,5
B,Combretum Hereroense,1.5,4
B,Lippia Javanica,0.8,1
B,Vachellia Karroo,1.3,4
B,Dichrostachys Cinerea,0.75,3
B,Lippia Javanica,0.75,15
B,Fluegga Virosa,0.7,3
B,Berchemia Zeyheri,0.3,3
B,Allophylus Africanus,0.75,2
B,Euclea Divinorum,0.45,3
C,Terminalia Sericea,6.1,1
C,Dichrostachys Cinerea,2.1,5
C,Dichrostachys Cinerea,4,7
C,Dichrostachys Cinerea,4,18
C,Dichrostachys Cinerea,3,5
C,Dichrostachys Cinerea,2.1,3
C,Dichrostachys Cinerea,2.1,1
C,Dichrostachys Cinerea,2.1,6
C,Dichrostachys Cinerea,1.6,5
C,Dichrostachys Cinerea,1.6,4
C,Dichrostachys Cinerea,1.6,8
C,Vachellia Nilotica,1.3,8
C,Vachellia Nilotica,2.2,1
C,Combretum Apiculatum,0.3,8
C,Vachellia Nilotica,0.25,4
C,Dichrostachys Cinerea,1.5,3
C,Dichrostachys Cinerea,1.5,1
C,Vachellia Nilotica,0.5,5
C,Vachellia Nilotica,0.7,3
C,Terminalia Sericea,7.5,1
C,Ziziphus Mucronata,0.6,3
C,Vachellia Nilotica,0.2,2
C,Vachellia Nilotica,0.7,4
C,Vachellia Nilotica,0.15,3
C,Vachellia Nilotica,4.3,5
C,Vachellia Nilotica,0.25,5
C,Dichrostachys Cinerea,0.6,2
C,Dichrostachys Cinerea,3,3
C,Dichrostachys Cinerea,3,2
C,Dichrostachys Cinerea,3,11
C,Albizia Harveyi,1.1,5
C,Combretum Zeyheri,1.9,4
C,Terminalia Sericea,8,1
C,Vachellia Nilotica,3.7,1
C,Vachellia Nilotica,3,1
C,Dichrostachys Cinerea,1.8,3
C,Dichrostachys Cinerea,1.8,2
C,Dichrostachys Cinerea,1.8,1
C,Dichrostachys Cinerea,1.3,5
C,Dichrostachys Cinerea,1.1,1
C,Vachellia Nilotica,4.2,1
C,Combretum Zeyheri,3,8
C,Terminalia Sericea,2.1,1
C,Allophylus Africanus,2.1,3
C,Grewia Monticola,3,1
C,Combretum Hereroense,2.2,9
C,Terminalia Sericea,4.1,1
C,Terminalia Sericea,1.4,5
C,Terminalia Sericea,6,1
C,Ziziphus Mucronata,2.2,3
C,Dichrostachys Cinerea,2.1,7
C,Dichrostachys Cinerea,2.1,8
C,Vachellia Karroo,2.9,2
C,Terminalia Sericea,9.5,1
C,Dichrostachys Cinerea,4.6,3
C,Terminalia Sericea,5,1
C,Terminalia Sericea,3.6,2
C,Grewia Monticola,3.6,1
C,Dichrostachys Cinerea,3.6,3
C,Combretum Hereroense,3.7,4
C,Dichrostachys Cinerea,2.6,6
C,Dichrostachys Cinerea,2.6,8
C,Dichrostachys Cinerea,2.6,7
C,Dichrostachys Cinerea,2.6,5
C,Dichrostachys Cinerea,3.4,1
C,Dichrostachys Cinerea,3.4,5
C,Dichrostachys Cinerea,3.4,4
C,Dichrostachys Cinerea,3.4,3
C,Dichrostachys Cinerea,1.2,6
C,Peltophorum Africanum,2,6
C,Combretum Hereroense,1.2,5
C,Combretum Zeyheri,2,4
C,Grewia Decomovulata,1.8,12
C,Grewia Decomovulata,3,15
C,Terminalia Sericea,9,1
C,Grewia Monticola,2.3,4
C,Vachellia Nilotica,4.6,1
C,Vachellia Nilotica,5,1
C,Vachellia Karroo,3,2
C,Ziziphus Mucronata,2.2,4
C,Ziziphus Mucronata,1.2,6
C,Grewia Monticola,1.6,8
C,Albizia Harveyi,1,11
C,Vachellia Karroo,4,1
C,Vachellia Nilotica,4,3
C,Senegalia Rehmanniana,1.6,6
C,Terminalia Sericea,4.4,1
C,Terminalia Sericea,2.8,2
C,Combretum Zeyheri,1.2,5
C,Vachellia Karroo,1.2,4
C,Vachellia Nilotica,2,6
C,Dichrostachys Cinerea,3,8
C,Dichrostachys Cinerea,3,7
C,Dichrostachys Cinerea,1.8,8
C,Dichrostachys Cinerea,1.8,11
C,Dichrostachys Cinerea,1.2,5
C,Dichrostachys Cinerea,0.9,4
C,Dichrostachys Cinerea,1.9,5
C,Dichrostachys Cinerea,1.9,8
C,Peltophorum Africanum,3,5
C,Grewia Monticola,3,2
C,Ziziphus Mucronata,3,2
C,Dichrostachys Cinerea,2.1,10
C,Combretum Zeyheri,3.3,2
C,Vachellia Nilotica,4.3,1
C,Vachellia Karroo,4.3,2
C,Dichrostachys Cinerea,4.3,2
C,Vachellia Nilotica,2.3,1
C,Diospyros Lycioides,1,4
C,Combretum Zeyheri,2.8,6
C,Terminalia Sericea,3,1
C,Berchemia Zeyheri,1.8,4
C,Grewia Decomovulata,1.4,4
C,Dichrostachys Cinerea,2.4,8
C,Ziziphus Mucronata,2.8,10
C,Dichrostachys Cinerea,3,4
C,Dichrostachys Cinerea,4,4
C,Grewia Monticola,3.5,4
C,Dichrostachys Cinerea,2,3
C,Dichrostachys Cinerea,2,10
C,Dichrostachys Cinerea,2,5
C,Dichrostachys Cinerea,4,12
C,Dichrostachys Cinerea,4,21
C,Ziziphus Mucronata,3,1
C,Dichrostachys Cinerea,3,1
C,Combretum Zeyheri,2,3
C,Dichrostachys Cinerea,4,3
C,Dichrostachys Cinerea,4,2
C,Dichrostachys Cinerea,4,1
C,Dichrostachys Cinerea,1,3
C,Vachellia Nilotica,4,1
C,Dichrostachys Cinerea,4,9
C,Dichrostachys Cinerea,3,6
C,Terminalia Sericea,2.7,1
C,Terminalia Sericea,1.8,1
C,Combretum Zeyheri,2.2,3
C,Dichrostachys Cinerea,2.2,1
C,Combretum Zeyheri,2.3,2
C,Combretum Zeyheri,3,2
C,Combretum Zeyheri,2.2,7
C,Combretum Zeyheri,2.2,11
C,Combretum Hereroense,1.5,1
C,Combretum Zeyheri,1.9,1
C,Dichrostachys Cinerea,2.5,5
C,Dichrostachys Cinerea,2.5,2
C,Dichrostachys Cinerea,2.5,4
C,Dichrostachys Cinerea,3,14
C,Terminalia Sericea,3.3,1
C,Terminalia Sericea,2,1
C,Vachellia Karroo,3.2,1
C,Vachellia Nilotica,4.5,1
C,Lannea Discolor,1.6,1
C,Grewia Decomovulata,2,11
C,Terminalia Sericea,6.6,1
C,Combretum Zeyheri,3,1
C,Terminalia Sericea,2.8,14
C,Dichrostachys Cinerea,2,2
C,Dichrostachys Cinerea,2,1
C,Grewia Monticola,2.2,1
C,Combretum Zeyheri,2.5,3
C,Terminalia Sericea,4,2
C,Vachellia Nilotica,3.6,1
C,Combretum Zeyheri,2.6,6
C,Ziziphus Mucronata,2,5
C,Terminalia Sericea,3.6,1
C,Dichrostachys Cinerea,3,13
C,Dichrostachys Cinerea,3,9
C,Dichrostachys Cinerea,4,5
C,Ziziphus Mucronata,2,4
C,Ziziphus Mucronata,2.6,4
C,Combretum Zeyheri,2,12
C,Combretum Hereroense,5.5,3
C,Terminalia Sericea,5.5,1
C,Ziziphus Mucronata,2.8,1
C,Grewia Monticola,2.2,17
C,Diospyros Lycioides,1.8,5
C,Terminalia Sericea,4,1
C,Dichrostachys Cinerea,1,13
C,Dichrostachys Cinerea,1.8,12
C,Terminalia Sericea,6.4,1
C,Ziziphus Mucronata,0.3,4
C,Grewia Monticola,1.6,4
C,Vachellia Nilotica,1.2,11
C,Vachellia Nilotica,1.2,6
C,Vachellia Nilotica,1.1,6
C,Senegalia Nigrescens,2.3,9
C,Vachellia Nilotica,2.7,17
C,Dichrostachys Cinerea,1.6,13
C,Vachellia Nilotica,0.2,3
C,Vachellia Nilotica,0.3,5
C,Vachellia Nilotica,0.25,10
C,Dichrostachys Cinerea,1,7
C,Vachellia Nilotica,0.2,4
C,Terminalia Sericea,0.9,1
C,Combretum Zeyheri,1,8
C,Terminalia Sericea,0.3,3
C,Terminalia Sericea,0.3,6
C,Dichrostachys Cinerea,1,5
C,Dichrostachys Cinerea,2.6,10
C,Dichrostachys Cinerea,2.6,15
C,Vachellia Nilotica,0.8,4
C,Vachellia Nilotica,0.8,6
C,Combretum Zeyheri,1,11
C,Dichrostachys Cinerea,0.3,3
C,Grewia Decomovulata,0.4,6
C,Terminalia Sericea,0.3,2
C,Terminalia Sericea,0.3,4
C,Terminalia Sericea,0.6,2
C,Terminalia Sericea,0.6,4
C,Dichrostachys Cinerea,1.6,17
C,Dichrostachys Cinerea,1.6,10
C,Dichrostachys Cinerea,1.6,6
C,Dichrostachys Cinerea,1.6,9
C,Terminalia Sericea,7,1
C,Peltophorum Africanum,4,4
C,Grewia Monticola,2,1
C,Terminalia Sericea,1.8,5
C,Dichrostachys Cinerea,2.2,4
C,Combretum Imberbe,5,4
C,Terminalia Sericea,3,4
C,Dichrostachys Cinerea,1.4,5
C,Terminalia Sericea,4,3
C,Terminalia Sericea,1,1
C,Vachellia Nilotica,1,8
C,Vachellia Nilotica,1.8,11
C,Peltophorum Africanum,1,8
C,Terminalia Sericea,1.7,5
C,Dichrostachys Cinerea,1,4
C,Terminalia Sericea,7.3,1
C,Combretum Zeyheri,2,11
C,Dichrostachys Cinerea,1,6
C,Vachellia Nilotica,1.6,4
C,Combretum Zeyheri,1,2
C,Pterocarpus Rotundifolius,1.2,6
C,Dichrostachys Cinerea,2.3,5
C,Terminalia Sericea,1.9,11
C,Terminalia Sericea,2.9,2
C,Ziziphus Mucronata,2.1,4
C,Combretum Zeyheri,2,15
C,Dichrostachys Cinerea,2,4
C,Dichrostachys Cinerea,2.4,5
C,Sclerocarya Birrea,1.8,1
C,Vachellia Nilotica,1.5,2
C,Vachellia Nilotica,1.5,1
C,Vachellia Nilotica,1.5,6
C,Combretum Zeyheri,1.2,7
C,Pterocarpus Rotundifolius,1.2,4
C,Grewia Monticola,2.4,2
C,Allophylus Africanus,1.9,1
C,Ziziphus Mucronata,2.6,1
C,Combretum Zeyheri,1,7
C,Peltophorum Africanum,1,5
C,Vachellia Nilotica,3.5,1
C,Grewia Monticola,3,4
C,Grewia Monticola,3,3
C,Grewia Monticola,3,5
C,Terminalia Sericea,4.2,1
C,Combretum Hereroense,3.2,2
C,Senegalia Nigrescens,2.1,12
C,Terminalia Sericea,4.6,5
C,Dichrostachys Cinerea,2,8
C,Pterocarpus Rotundifolius,1,2
C,Grewia Decomovulata,1,6
C,Terminalia Sericea,1,6
C,Terminalia Sericea,1,4
C,Terminalia Sericea,1,3
C,Dichrostachys Cinerea,1.6,7
C,Terminalia Sericea,3,2
C,Vachellia Nilotica,2,4
C,Senegalia Nigrescens,2.3,2
C,Combretum Zeyheri,1.8,4
C,Dichrostachys Cinerea,2.5,3
C,Ziziphus Mucronata,1.8,3
C,Combretum Zeyheri,1.5,6
C,Vachellia Nilotica,1.3,4
C,Vachellia Nilotica,1.3,2
C,Vachellia Nilotica,1.3,6
C,Dichrostachys Cinerea,1.8,5
C,Terminalia Sericea,2,3
C,Grewia Monticola,2.5,3
C,Combretum Hereroense,2,3
C,Peltophorum Africanum,4.5,2
C,Dichrostachys Cinerea,1.2,3
C,Dichrostachys Cinerea,2.5,11
C,Combretum Zeyheri,1.2,10
C,Peltophorum Africanum,4,2
C,Vachellia Nilotica,3,4
C,Dichrostachys Cinerea,2,6
C,Vachellia Nilotica,1.7,4
C,Peltophorum Africanum,4,6
C,Ziziphus Mucronata,1,4
C,Grewia Monticola,2,2
C,Dichrostachys Cinerea,2.2,3
C,Dichrostachys Cinerea,2.2,5
C,Dichrostachys Cinerea,2.2,6
C,Dichrostachys Cinerea,2.2,11
C,Vachellia Nilotica,2.8,1
C,Albizia Harveyi,1.6,2
C,Vachellia Nilotica,3,2
C,Vachellia Nilotica,1.6,3
C,Peltophorum Africanum,2,2
C,Combretum Zeyheri,1,5
C,Ziziphus Mucronata,1.2,1
C,Combretum Zeyheri,2.1,2
C,Combretum Hereroense,2.1,1
C,Terminalia Sericea,1.7,1
C,Combretum Hereroense,1,3
C,Terminalia Sericea,4.5,1
C,Albizia Harveyi,1.6,4
C,Vachellia Karroo,1,2
C,Albizia Harveyi,1,4
C,Combretum Zeyheri,3.4,3
C,Combretum Hereroense,5,2
C,Peltophorum Africanum,2.6,4
C,Dichrostachys Cinerea,5,1
C,Vachellia Karroo,4.5,1
C,Combretum Hereroense,5.2,1
C,Vachellia Karroo,10.5,1
C,Dichrostachys Cinerea,4.2,3
C,Dichrostachys Cinerea,4.2,2
C,Dichrostachys Cinerea,4.2,5
C,Terminalia Sericea,5.1,1
C,Grewia Monticola,2,3
C,Grewia Monticola,1.2,3
C,Grewia Decomovulata,1.8,9
C,Grewia Monticola,2,4
C,Dichrostachys Cinerea,1.8,4
C,Senegalia Rehmanniana,2,5
C,Senegalia Rehmanniana,1.3,18
C,Senegalia Nigrescens,1.6,6
C,Dichrostachys Cinerea,3.4,18
C,Dichrostachys Cinerea,3.4,2
C,Dichrostachys Cinerea,3.4,7
C,Ziziphus Mucronata,1,2
C,Ziziphus Mucronata,2,1
C,Ziziphus Mucronata,1.5,1
C,Ziziphus Mucronata,1.5,2
C,Grewia Decomovulata,2,8
C,Allophylus Africanus,2,4
C,Combretum Zeyheri,2,1
C,Dichrostachys Cinerea,4,8
C,Grewia Monticola,2.5,4
C,Ziziphus Mucronata,1,1
C,Fluegga Virosa,1.8,5
C,Combretum Zeyheri,1.2,1
C,Ziziphus Mucronata,1,3
C,Sclerocarya Birrea,12,1
C,Combretum Hereroense,0.6,3
C,Grewia Decomovulata,1,4
C,Dichrostachys Cinerea,3.2,5
C,Vachellia Nilotica,6.2,1
C,Pterocarpus Rotundifolius,1.8,3
C,Combretum Hereroense,4,5
C,Combretum Zeyheri,1,3
C,Peltophorum Africanum,1.1,5
C,Terminalia Sericea,5,5
C,Albizia Harveyi,2,8
C,Vachellia Karroo,4.5,7
C,Dichrostachys Cinerea,4,6
C,Peltophorum Africanum,4,1
C,Vachellia Karroo,4.2,1
C,Terminalia Sericea,6,2
C,Ziziphus Mucronata,4,5
C,Vachellia Nilotica,1.6,6
C,Grewia Decomovulata,1.2,11
C,Gymnosporia Senegalensis,1.2,6
C,Gymnosporia Senegalensis,1.2,9
C,Combretum Hereroense,6,1
C,Ziziphus Mucronata,4,1
C,Combretum Zeyheri,2,2
C,Terminalia Sericea,5.2,1
C,Terminalia Sericea,3.5,1
C,Terminalia Sericea,3.2,1
C,Combretum Zeyheri,1,16
C,Combretum Hereroense,1.8,10
C,Albizia Harveyi,2,4
C,Dichrostachys Cinerea,2,7
C,Vachellia Nilotica,0.3,11
C,Senegalia Rehmanniana,0.6,6
C,Combretum Zeyheri,0.6,10
C,Dichrostachys Cinerea,0.8,4
C,Vachellia Karroo,0.25,2
C,Terminalia Sericea,0.6,1
C,Fluegga Virosa,0.7,3
C,Combretum Hereroense,0.25,1
C,Peltophorum Africanum,0.3,3
C,Allophylus Africanus,0.15,6
C,Vachellia Nilotica,0.75,3
C,Vachellia Karroo,0.5,3
C,Combretum Hereroense,0.25,2
C,Senegalia Rehmanniana,0.65,5
C,Dichrostachys Cinerea,0.15,2
C,Dichrostachys Cinerea,0.3,6
C,Combretum Zeyheri,0.5,5
C,Senegalia Nigrescens,0.25,3
C,Vachellia Karroo,0.45,8
C,Vachellia Nilotica,0.25,1
C,Ziziphus Mucronata,0.3,2
C,Combretum Zeyheri,0.6,3
C,Vachellia Nilotica,0.05,3
C,Allophylus Africanus,0.08,3
C,Vachellia Nilotica,0.4,7
C,Grewia Decomovulata,0.8,3
C,Senegalia Rehmanniana,0.9,20
C,Ziziphus Mucronata,0.4,3
C,Vachellia Nilotica,0.9,12
C,Gymnosporia Senegalensis,0.6,2
C,Ozoroa Insignis,1.2,1
C,Dichrostachys Cinerea,0.9,2
C,Peltophorum Africanum,0.6,4
C,Vachellia Karroo,0.4,4
C,Dichrostachys Cinerea,0.5,3
C,Combretum Zeyheri,0.6,5
C,Albizia Harveyi,0.25,4
C,Dichrostachys Cinerea,0.35,8
C,Vachellia Nilotica,0.7,5
C,Vachellia Nilotica,0.3,4
C,Allophylus Africanus,0.25,5
C,Terminalia Sericea,0.1,3
C,Combretum Zeyheri,0.8,4
C,Terminalia Sericea,0.45,4
C,Vachellia Nilotica,0.6,4
C,Vachellia Karroo,0.25,6
C,Peltophorum Africanum,0.45,4
C,Vachellia Nilotica,0.1,3
C,Senegalia Rehmanniana,0.8,1
C,Grewia Monticola,0.8,3
C,Ziziphus Mucronata,0.35,2
C,Grewia Monticola,0.6,3
C,Combretum Zeyheri,0.3,3
C,Boscia Angustifolia,0.7,4
C,Ziziphus Mucronata,0.2,1
C,Terminalia Sericea,0.5,2
C,Vachellia Nilotica,0.45,1
C,Vachellia Nilotica,0.8,2
C,Albizia Harveyi,0.7,2
C,Ziziphus Mucronata,0.25,2
C,Allophylus Africanus,0.2,3
C,Ziziphus Mucronata,0.3,3
C,Gymnosporia Senegalensis,0.25,6
C,Gymnosporia Senegalensis,0.15,3
C,Gymnosporia Senegalensis,0.4,3
C,Gymnosporia Senegalensis,0.1,1
C,Gymnosporia Senegalensis,0.3,2
C,Vachellia Nilotica,0.35,3
C,Peltophorum Africanum,0.3,5
C,Dichrostachys Cinerea,0.25,3
C,Dichrostachys Cinerea,2,9
C,Combretum Zeyheri,1.3,5
C,Ziziphus Mucronata,1.6,5
C,Ziziphus Mucronata,1.2,4
C,Vachellia Karroo,5,3
C,Vachellia Nilotica,5,3
C,Terminalia Sericea,2,2
C,Grewia Monticola,1.8,3
C,Combretum Zeyheri,3.2,2
C,Ziziphus Mucronata,3,4
C,Combretum Hereroense,3.2,1
C,Peltophorum Africanum,1.2,2
C,Ziziphus Mucronata,1.3,2
C,Dichrostachys Cinerea,2.8,4
C,Dichrostachys Cinerea,2.8,1
C,Dichrostachys Cinerea,2.8,2
C,Dichrostachys Cinerea,1.8,6
C,Combretum Zeyheri,1.2,15
C,Ozoroa Insignis,1.5,7
C,Combretum Zeyheri,1,4
C,Grewia Monticola,1.8,4
C,Combretum Hereroense,5.5,1
C,Dichrostachys Cinerea,1.8,7
C,Grewia Decomovulata,1.8,6
C,Dichrostachys Cinerea,2.8,3
C,Ziziphus Mucronata,3,3
C,Terminalia Sericea,2,4
C,Vachellia Nilotica,2.1,3
C,Dichrostachys Cinerea,2.5,6
C,Combretum Zeyheri,2.6,3
C,Senegalia Nigrescens,1.2,4
C,Grewia Decomovulata,4,15
C,Ziziphus Mucronata,1.2,2
C,Terminalia Sericea,1,18
C,Senegalia Nigrescens,5,4
C,Ziziphus Mucronata,4,2
C,Ziziphus Mucronata,2.5,2
C,Combretum Hereroense,7,1
C,Terminalia Sericea,3.4,1
C,Dichrostachys Cinerea,3.2,1
C,Terminalia Sericea,1.4,3
C,Senegalia Nigrescens,2,1
C,Grewia Decomovulata,2,7
C,Combretum Zeyheri,2.8,3
C,Ziziphus Mucronata,2.4,2
C,Dichrostachys Cinerea,2.8,15
C,Dichrostachys Cinerea,2.8,5
C,Terminalia Sericea,1.6,8
C,Pterocarpus Rotundifolius,1,15
C,Dichrostachys Cinerea,2.3,1
C,Dichrostachys Cinerea,2.3,7
C,Combretum Zeyheri,1,15
C,Euclea Divinorum,3.8,3
C,Grewia Monticola,2,8
C,Grewia Monticola,2.8,3
C,Ziziphus Mucronata,1.8,6
C,Dichrostachys Cinerea,2,13
C,Dichrostachys Cinerea,3.2,2
C,Senegalia Rehmanniana,1.8,8
C,Ziziphus Mucronata,3.2,6
C,Dichrostachys Cinerea,3.2,3
C,Dichrostachys Cinerea,2.8,6
C,Dichrostachys Cinerea,2.8,8
C,Dichrostachys Cinerea,2.8,11
C,Terminalia Sericea,2.2,1
C,Grewia Monticola,2.3,1
C,Pterocarpus Rotundifolius,1.5,19
C,Ziziphus Mucronata,3,5
C,Grewia Monticola,1.5,5
C,Grewia Monticola,1.5,4
C,Grewia Decomovulata,1.5,35
C,Grewia Decomovulata,1.5,20
C,Grewia Decomovulata,1.5,15
C,Ziziphus Mucronata,4,4
C,Allophylus Africanus,2.5,5
C,Combretum Hereroense,3.2,5
C,Dichrostachys Cinerea,3.2,4
C,Grewia Decomovulata,1.2,5
C,Grewia Monticola,3.2,2
C,Euclea Divinorum,1,1
C,Senegalia Rehmanniana,3.2,4
C,Ziziphus Mucronata,3.2,3
C,Vachellia Nilotica,4,2
C,Combretum Zeyheri,1.3,2
C,Terminalia Sericea,6.5,1
C,Senegalia Nigrescens,2,4
C,Senegalia Nigrescens,2.5,2
C,Combretum Zeyheri,1,13
C,Combretum Hereroense,6,3
C,Peltophorum Africanum,3.2,1
C,Terminalia Sericea,6.5,2
C,Dichrostachys Cinerea,0.3,5
C,Combretum Hereroense,0.3,9
C,Terminalia Sericea,0.15,4
C,Combretum Zeyheri,0.7,1
C,Diospyros Lycioides,0.3,3
C,Peltophorum Africanum,0.2,3
C,Albizia Harveyi,0.3,4
C,Ziziphus Mucronata,0.25,3
C,Peltophorum Africanum,0.45,8
C,Ziziphus Mucronata,0.1,1
C,Senegalia Rehmanniana,0.65,12
C,Combretum Zeyheri,0.45,12
C,Vachellia Nilotica,0.15,5
C,Vachellia Nilotica,0.15,13
C,Senegalia Rehmanniana,0.4,8
C,Ziziphus Mucronata,0.45,6
C,Ziziphus Mucronata,0.3,7
C,Ziziphus Mucronata,0.6,4
C,Ziziphus Mucronata,0.4,5
C,Terminalia Sericea,0.3,1
C,Combretum Zeyheri,0.4,9
C,Vachellia Nilotica,0.4,8
C,Vachellia Nilotica,0.15,2
C,Terminalia Sericea,0.5,4
C,Dichrostachys Cinerea,0.7,5
C,Vachellia Nilotica,0.15,6
C,Terminalia Sericea,0.8,6
C,Grewia Monticola,0.9,5
C,Peltophorum Africanum,0.15,2
C,Peltophorum Africanum,0.45,1
C,Ziziphus Mucronata,0.2,2
C,Peltophorum Africanum,0.45,5
C,Senegalia Nigrescens,0.6,2
C,Albizia Harveyi,0.45,7
C,Terminalia Sericea,0.5,11
C,Vachellia Nilotica,0.4,4
C,Vachellia Nilotica,0.5,2
C,Terminalia Sericea,0.2,3
C,Senegalia Rehmanniana,0.45,2
C,Vachellia Nilotica,0.08,1
C,Ziziphus Mucronata,0.45,3
C,Terminalia Sericea,0.8,12
C,Peltophorum Africanum,0.4,1
C,Terminalia Sericea,0.35,2
C,Vachellia Nilotica,0.25,3
C,Dichrostachys Cinerea,0.45,10
C,Albizia Harveyi,0.6,7
C,Combretum Zeyheri,0.25,15
C,Albizia Harveyi,0.35,6
C,Grewia Monticola,0.6,10
C,Combretum Hereroense,0.4,6
C,Pappea Capensis,0.4,3
