Site,Plot,Subplot,Spp_name,Max_Height,Seedlings,Saplings,Trees
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Elaeodendron papillosum,0.4,0.4,NA,NA
A,1,Z2,Fluegga virosa,0.9,NA,0.9,NA
A,1,Z2,Fluegga virosa,0.9,NA,0.9,NA
A,1,Z2,Fluegga virosa,0.9,NA,0.9,NA
A,1,Z2,Combretum hereroense,3,NA,NA,3
A,1,Z2,Combretum hereroense,3,NA,NA,3
A,1,Z2,Combretum hereroense,3,NA,NA,3
A,1,Z2,Combretum hereroense,3,NA,NA,3
A,1,Z2,Diospyros lycioides,1.8,NA,NA,1.8
A,1,Z2,Allophylus africanus,1.8,NA,NA,1.8
A,1,Z2,Vachellia gerrardii,2.3,NA,NA,2.3
A,1,Z2,Peltophorum africanum,1.8,NA,NA,1.8
A,1,Z2,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z2,Vachellia karroo,1.8,NA,NA,1.8
A,1,Z2,Peltophorum africanum,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Peltophorum africanum,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Peltophorum africanum,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,1,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,1,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,1,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,1,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,1,Z2,Carissa bispinosa,1.3,NA,1.3,NA
A,1,Z2,Warburgia salutaris,1,NA,1,NA
A,1,Z2,Dichrostachys cinerea,1,NA,1,NA
A,1,Z2,Gymnosporia senegalensis,2,NA,NA,2
A,1,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z2,Vachellia gerrardii,1.5,NA,NA,1.5
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,0.4,0.4,NA,NA
A,1,Z2,Combretum hereroense,2.2,NA,NA,2.2
A,1,Z2,Combretum hereroense,2.2,NA,NA,2.2
A,1,Z2,Combretum hereroense,2,NA,NA,2
A,1,Z2,Combretum hereroense,2.3,NA,NA,2.3
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Combretum hereroense,1.2,NA,1.2,NA
A,1,Z2,Vachellia karroo,1.8,NA,NA,1.8
A,1,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,1,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,1,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,1,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,1,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,1,Z2,Dichrostachys cinerea,1.8,NA,NA,1.8
A,1,Z2,Combretum hereroense,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.3,NA,1.3,NA
A,1,Z2,Vachellia gerrardii,0.9,NA,0.9,NA
A,1,Z2,Vachellia nilotica,3,NA,NA,3
A,1,Z2,Combretum hereroense,2.3,NA,NA,2.3
A,1,Z2,Bolusanthus speciosus,2.8,NA,NA,2.8
A,1,Z2,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z2,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z2,Dichrostachys cinerea,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.3,NA,1.3,NA
A,1,Z2,Combretum hereroense,1.3,NA,1.3,NA
A,1,Z2,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z2,Vachellia karroo,0.5,0.5,NA,NA
A,1,Z2,Vachellia karroo,0.5,0.5,NA,NA
A,1,Z2,Vachellia karroo,0.5,0.5,NA,NA
A,1,Z2,Vachellia karroo,0.5,0.5,NA,NA
A,1,Z2,Vachellia karroo,0.5,0.5,NA,NA
A,1,Z2,Vachellia karroo,2.3,NA,NA,2.3
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1,NA,1,NA
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Dichrostachys cinerea,1,NA,1,NA
A,1,Z2,Dichrostachys cinerea,1,NA,1,NA
A,1,Z2,Combretum hereroense,1.7,NA,NA,1.7
A,1,Z2,Bolusanthus speciosus,1.6,NA,NA,1.6
A,1,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z2,Combretum hereroense,2,NA,NA,2
A,1,Z2,Bolusanthus speciosus,2.1,NA,NA,2.1
A,1,Z2,Bolusanthus speciosus,2.1,NA,NA,2.1
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Allophylus africanus,1,NA,1,NA
A,1,Z2,Dichrostachys cinerea,0.5,0.5,NA,NA
A,1,Z2,Combretum apiculatum,0.3,0.3,NA,NA
A,1,Z2,Vachellia gerrardii,2.4,NA,NA,2.4
A,1,Z2,Vachellia gerrardii,2.4,NA,NA,2.4
A,1,Z2,Vachellia gerrardii,2.4,NA,NA,2.4
A,1,Z2,Vachellia gerrardii,2.4,NA,NA,2.4
A,1,Z2,Vachellia gerrardii,2.6,NA,NA,2.6
A,1,Z2,Ziziphus mucronata,0.2,0.2,NA,NA
A,1,Z2,Ziziphus mucronata,0.2,0.2,NA,NA
A,1,Z2,Ziziphus mucronata,0.2,0.2,NA,NA
A,1,Z2,Ziziphus mucronata,0.2,0.2,NA,NA
A,1,Z2,Bolusanthus speciosus,2,NA,NA,2
A,1,Z2,Bolusanthus speciosus,2,NA,NA,2
A,1,Z2,Vachellia karroo,4.3,NA,NA,4.3
A,1,Z2,Vachellia karroo,4.3,NA,NA,4.3
A,1,Z2,Dichrostachys cinerea,1.3,NA,1.3,NA
A,1,Z2,Dichrostachys cinerea,1.3,NA,1.3,NA
A,1,Z2,Dichrostachys cinerea,1.3,NA,1.3,NA
A,1,Z2,Vachellia gerrardii,1.2,NA,1.2,NA
A,1,Z2,Vachellia gerrardii,1.2,NA,1.2,NA
A,1,Z2,Ziziphus mucronata,3,NA,NA,3
A,1,Z2,Bolusanthus speciosus,1.8,NA,NA,1.8
A,1,Z2,Bolusanthus speciosus,1,NA,1,NA
A,1,Z2,Diospyros lycioides,1,NA,1,NA
A,1,Z2,Diospyros lycioides,1,NA,1,NA
A,1,Z2,Diospyros lycioides,1,NA,1,NA
A,1,Z2,Combretum imberbe,1.3,NA,1.3,NA
A,1,Z2,Dichrostachys cinerea,1.5,NA,NA,1.5
A,1,Z2,Ziziphus mucronata,1,NA,1,NA
A,1,Z2,Senegalia rehmanniana,1.5,NA,NA,1.5
A,1,Z2,Peltophorum africanum,1,NA,1,NA
A,1,Z2,Combretum imberbe,2,NA,NA,2
A,1,Z2,Ziziphus mucronata,0.8,NA,0.8,NA
A,1,Z2,Warburgia salutaris,1,NA,1,NA
A,1,Z2,Warburgia salutaris,1,NA,1,NA
A,1,Z2,Fluegga virosa,1.1,NA,1.1,NA
A,1,Z2,Fluegga virosa,1.1,NA,1.1,NA
A,1,Z2,Dichrostachys cinerea,1,NA,1,NA
A,1,Z2,Vachellia karroo,1,NA,1,NA
A,1,Z2,Vachellia karroo,1,NA,1,NA
A,1,Z2,Vachellia gerrardii,1.3,NA,1.3,NA
A,1,Z2,Vachellia gerrardii,1.9,NA,NA,1.9
A,1,Z2,Senegalia rehmanniana,1,NA,1,NA
A,1,Z2,Senegalia rehmanniana,1,NA,1,NA
A,1,Z2,Senegalia rehmanniana,0.3,0.3,NA,NA
A,1,Z2,Senegalia rehmanniana,0.3,0.3,NA,NA
A,1,Z2,Senegalia rehmanniana,0.3,0.3,NA,NA
A,1,Z2,Combretum hereroense,1.4,NA,1.4,NA
A,1,Z2,Combretum hereroense,1.4,NA,1.4,NA
A,1,Z2,Combretum hereroense,1.4,NA,1.4,NA
A,1,Z2,Bolusanthus speciosus,2,NA,NA,2
A,1,Z2,Vachellia gerrardii,2.5,NA,NA,2.5
A,1,Z2,Ziziphus mucronata,1,NA,1,NA
A,1,Z2,Peltophorum africanum,1,NA,1,NA
A,1,Z2,Vachellia karroo,1.4,NA,1.4,NA
A,1,Z2,Vachellia karroo,0.7,NA,0.7,NA
A,1,Z2,Vachellia karroo,0.7,NA,0.7,NA
A,1,Z2,Vachellia karroo,0.7,NA,0.7,NA
A,1,Z2,Vachellia karroo,0.7,NA,0.7,NA
A,1,Z2,Vachellia karroo,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Lippia javanica,0.7,NA,0.7,NA
A,1,Z2,Gardenia spathulifolia,0.6,NA,0.6,NA
A,1,Z2,Gardenia spathulifolia,0.6,NA,0.6,NA
A,1,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z2,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z2,Vachellia gerrardii,2,NA,NA,2
A,1,Z2,Combretum imberbe,2.1,NA,NA,2.1
A,1,Z2,Warburgia salutaris,0.9,NA,0.9,NA
A,1,Z2,Ozoroa insignis,1.8,NA,NA,1.8
A,1,Z2,Combretum hereroense,2.1,NA,NA,2.1
A,1,Z2,Peltophorum africanum,0.6,NA,0.6,NA
A,1,Z2,Peltophorum africanum,0.6,NA,0.6,NA
A,1,Z2,Gymnosporia senegalensis,2.4,NA,NA,2.4
A,1,Z2,Gymnosporia senegalensis,1,NA,1,NA
A,1,Z2,Combretum hereroense,1.5,NA,NA,1.5
A,1,Z2,Ziziphus mucronata,1.4,NA,1.4,NA
A,1,Z2,Vachellia karroo,1.7,NA,NA,1.7
A,1,Z2,Vachellia gerrardii,1.7,NA,NA,1.7
A,1,Z2,Combretum hereroense,1.1,NA,1.1,NA
A,1,Z2,Euclea divinorum,0.4,0.4,NA,NA
A,1,Z2,Euclea divinorum,0.4,0.4,NA,NA
A,1,Z2,Combretum apiculatum,0.25,0.25,NA,NA
A,1,Z2,Combretum apiculatum,0.25,0.25,NA,NA
A,1,Z2,Combretum apiculatum,0.25,0.25,NA,NA
A,1,Z2,Combretum apiculatum,0.25,0.25,NA,NA
A,1,Z2,Combretum apiculatum,0.25,0.25,NA,NA
A,1,Z3,Vachellia nilotica,2.1,NA,NA,2.1
A,1,Z3,Fluegga virosa,2.2,NA,NA,2.2
A,1,Z3,Dovyalis caffra,0.4,0.4,NA,NA
A,1,Z3,Dovyalis caffra,0.4,0.4,NA,NA
A,1,Z3,Dovyalis caffra,0.4,0.4,NA,NA
A,1,Z3,Dovyalis caffra,0.4,0.4,NA,NA
A,1,Z3,Dovyalis caffra,0.4,0.4,NA,NA
A,1,Z3,Dichrostachys cinerea,1.1,NA,1.1,NA
A,1,Z3,Dichrostachys cinerea,1.6,NA,NA,1.6
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,2.3,NA,NA,2.3
A,1,Z3,Berchemia zeyheri,1.7,NA,NA,1.7
A,1,Z3,Berchemia zeyheri,0.6,NA,0.6,NA
A,1,Z3,Berchemia zeyheri,0.6,NA,0.6,NA
A,1,Z3,Berchemia zeyheri,0.6,NA,0.6,NA
A,1,Z3,Berchemia zeyheri,0.6,NA,0.6,NA
A,1,Z3,Ziziphus mucronata,2.2,NA,NA,2.2
A,1,Z3,Euclea divinorum,1.5,NA,NA,1.5
A,1,Z3,Grewia decomovulata,1.2,NA,1.2,NA
A,1,Z3,Grewia decomovulata,3,NA,NA,3
A,1,Z3,Peltophorum africanum,0.3,0.3,NA,NA
A,1,Z3,Ziziphus mucronata,1.8,NA,NA,1.8
A,1,Z3,Ziziphus mucronata,1.8,NA,NA,1.8
A,1,Z3,Fluegga virosa,2,NA,NA,2
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Gymnosporia senegalensis,1.9,NA,NA,1.9
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Vachellia nilotica,3.2,NA,NA,3.2
A,1,Z3,Gymnosporia senegalensis,3,NA,NA,3
A,1,Z3,Vachellia nilotica,5,NA,NA,5
A,1,Z3,Vachellia nilotica,5,NA,NA,5
A,1,Z3,Vachellia nilotica,3,NA,NA,3
A,1,Z3,Carissa bispinosa,1.8,NA,NA,1.8
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Euclea divinorum,1.8,NA,NA,1.8
A,1,Z3,Vachellia gerrardii,1.8,NA,NA,1.8
A,1,Z3,Allophylus africanus,2.3,NA,NA,2.3
A,1,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
A,1,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
A,1,Z3,Allophylus africanus,1.1,NA,1.1,NA
A,1,Z3,Allophylus africanus,1.1,NA,1.1,NA
A,1,Z3,Allophylus africanus,1.1,NA,1.1,NA
A,1,Z3,Vachellia karroo,2,NA,NA,2
A,1,Z3,Dichrostachys cinerea,1.3,NA,1.3,NA
A,1,Z3,Vachellia gerrardii,1,NA,1,NA
A,1,Z3,Vachellia gerrardii,1,NA,1,NA
A,1,Z3,Vachellia karroo,1.2,NA,1.2,NA
A,1,Z3,Vachellia karroo,1.2,NA,1.2,NA
A,1,Z3,Vachellia gerrardii,3.1,NA,NA,3.1
A,1,Z3,Ziziphus mucronata,1.9,NA,NA,1.9
A,1,Z3,Dichrostachys cinerea,2,NA,NA,2
A,1,Z3,Dichrostachys cinerea,2,NA,NA,2
A,1,Z3,Dichrostachys cinerea,2,NA,NA,2
A,1,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,1,Z3,Ziziphus mucronata,2.3,NA,NA,2.3
A,1,Z3,Ziziphus mucronata,1.5,NA,NA,1.5
A,1,Z3,Vachellia gerrardii,1.3,NA,1.3,NA
A,1,Z3,Carissa bispinosa,1.3,NA,1.3,NA
A,1,Z3,Carissa bispinosa,1.3,NA,1.3,NA
A,1,Z3,Vachellia karroo,0.2,0.2,NA,NA
A,1,Z3,Vachellia karroo,0.2,0.2,NA,NA
A,1,Z3,Vachellia karroo,0.2,0.2,NA,NA
A,1,Z3,Vachellia karroo,0.2,0.2,NA,NA
A,1,Z3,Ziziphus mucronata,0.7,NA,0.7,NA
A,1,Z3,Ziziphus mucronata,0.7,NA,0.7,NA
A,1,Z3,Ziziphus mucronata,0.7,NA,0.7,NA
A,1,Z3,Ziziphus mucronata,0.7,NA,0.7,NA
A,1,Z3,Carissa bispinosa,0.65,NA,0.65,NA
A,1,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,1,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,1,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,1,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,1,Z3,Vachellia gerrardii,1.2,NA,1.2,NA
A,1,Z3,Vachellia gerrardii,1.2,NA,1.2,NA
A,1,Z3,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z3,Ziziphus mucronata,1.7,NA,NA,1.7
A,1,Z3,Vachellia gerrardii,2.4,NA,NA,2.4
A,1,Z3,Dichrostachys cinerea,0.4,0.4,NA,NA
A,1,Z3,Dichrostachys cinerea,0.4,0.4,NA,NA
A,1,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,1,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,1,Z3,Ziziphus mucronata,1,NA,1,NA
A,1,Z3,Gymnosporia senegalensis,0.8,NA,0.8,NA
A,1,Z3,Vachellia karroo,1.7,NA,NA,1.7
A,1,Z3,Vachellia karroo,1.7,NA,NA,1.7
A,1,Z3,Euclea divinorum,1.7,NA,NA,1.7
A,1,Z3,Euclea divinorum,1.7,NA,NA,1.7
A,1,Z3,Euclea divinorum,1.7,NA,NA,1.7
A,1,Z3,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z3,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z3,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z3,Dichrostachys cinerea,1.2,NA,1.2,NA
A,1,Z3,Bolusanthus speciosus,3,NA,NA,3
A,1,Z3,Vachellia nilotica,3.2,NA,NA,3.2
A,1,Z3,Euclea divinorum,2.2,NA,NA,2.2
A,1,Z3,Euclea divinorum,2.2,NA,NA,2.2
A,1,Z3,Fluegga virosa,1.3,NA,1.3,NA
A,1,Z3,Fluegga virosa,1.3,NA,1.3,NA
A,1,Z3,Fluegga virosa,1.3,NA,1.3,NA
A,1,Z3,Fluegga virosa,1.3,NA,1.3,NA
A,1,Z3,Fluegga virosa,1.3,NA,1.3,NA
A,1,Z3,Allophylus africanus,1.7,NA,NA,1.7
A,1,Z3,Ziziphus mucronata,2.3,NA,NA,2.3
A,1,Z3,Ziziphus mucronata,2.3,NA,NA,2.3
A,1,Z3,Ziziphus mucronata,2.3,NA,NA,2.3
A,1,Z3,Ziziphus mucronata,2.3,NA,NA,2.3
A,1,Z3,Rhus leptodictya,2.1,NA,NA,2.1
A,1,Z3,Ziziphus mucronata,1,NA,1,NA
A,1,Z3,Ziziphus mucronata,1,NA,1,NA
A,1,Z3,Berchemia zeyheri,1,NA,1,NA
A,1,Z3,Berchemia zeyheri,1,NA,1,NA
A,1,Z3,Berchemia zeyheri,1,NA,1,NA
A,1,Z3,Lippia javanica,1,NA,1,NA
A,1,Z3,Lippia javanica,1,NA,1,NA
A,1,Z3,Lippia javanica,1,NA,1,NA
A,1,Z3,Lippia javanica,1,NA,1,NA
A,1,Z3,Lippia javanica,1,NA,1,NA
A,1,Z3,Vachellia nilotica,2,NA,NA,2
A,1,Z3,Vachellia karroo,1,NA,1,NA
A,1,Z3,Vachellia karroo,1,NA,1,NA
A,1,Z3,Combretum zeyheri,1.2,NA,1.2,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Fluegga virosa,1,NA,1,NA
A,1,Z3,Euclea divinorum,2.3,NA,NA,2.3
A,1,Z3,Euclea divinorum,2.3,NA,NA,2.3
A,1,Z3,Carissa bispinosa,2.4,NA,NA,2.4
A,1,Z3,Carissa bispinosa,2.4,NA,NA,2.4
A,1,Z3,Carissa bispinosa,2.4,NA,NA,2.4
A,1,Z3,Carissa bispinosa,2.4,NA,NA,2.4
A,1,Z3,Euclea divinorum,3,NA,NA,3
A,1,Z3,Ziziphus mucronata,2,NA,NA,2
A,1,Z3,Ziziphus mucronata,2,NA,NA,2
A,1,Z3,Grewia decomovulata,2,NA,NA,2
A,1,Z3,Grewia decomovulata,2,NA,NA,2
A,1,Z3,Combretum hereroense,1,NA,1,NA
A,1,Z3,Combretum hereroense,1,NA,1,NA
A,1,Z3,Combretum hereroense,1,NA,1,NA
A,1,Z3,Vachellia karroo,2.5,NA,NA,2.5
A,1,Z3,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z3,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z3,Vachellia gerrardii,2.1,NA,NA,2.1
A,1,Z3,Ziziphus mucronata,0.9,NA,0.9,NA
A,1,Z3,Ziziphus mucronata,0.9,NA,0.9,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Warburgia salutaris,1,NA,1,NA
A,1,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,1,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,1,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,1,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,1,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,1,Z3,Diospyros lycioides,1,NA,1,NA
A,1,Z3,Diospyros lycioides,1,NA,1,NA
A,1,Z3,Peltophorum africanum,0.8,NA,0.8,NA
A,1,Z3,Combretum hereroense,1.6,NA,NA,1.6
A,1,Z3,Ziziphus mucronata,1.4,NA,1.4,NA
A,1,Z3,Vachellia gerrardii,2,NA,NA,2
A,1,Z3,Vachellia gerrardii,2,NA,NA,2
A,1,Z3,Vachellia gerrardii,2,NA,NA,2
A,1,Z3,Vachellia gerrardii,1,NA,1,NA
A,1,Z3,Vachellia gerrardii,1,NA,1,NA
A,1,Z3,Vachellia gerrardii,1,NA,1,NA
A,1,Z3,Ozoroa insignis,1,NA,1,NA
A,1,Z3,Ozoroa insignis,1,NA,1,NA
A,1,Z3,Ozoroa insignis,1,NA,1,NA
A,1,Z3,Vachellia nilotica,1.6,NA,NA,1.6
A,1,Z3,Vachellia nilotica,1.6,NA,NA,1.6
A,1,Z3,Carissa bispinosa,1.4,NA,1.4,NA
A,1,Z3,Carissa bispinosa,1.4,NA,1.4,NA
A,1,Z3,Dichrostachys cinerea,1,NA,1,NA
A,1,Z3,Dichrostachys cinerea,1,NA,1,NA
A,1,Z3,Dichrostachys cinerea,1,NA,1,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,1,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
A,1,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
A,1,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
A,1,Z3,Gardenia spathulifolia,0.5,0.5,NA,NA
A,1,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,1,Z3,Carissa bispinosa,1,NA,1,NA
A,1,Z3,Carissa bispinosa,1,NA,1,NA
A,1,Z3,Dovyalis caffra,2.2,NA,NA,2.2
A,1,Z3,Carissa bispinosa,1.6,NA,NA,1.6
A,1,Z3,Carissa bispinosa,1.6,NA,NA,1.6
A,1,Z3,Carissa bispinosa,1.6,NA,NA,1.6
A,1,Z3,Carissa bispinosa,1.6,NA,NA,1.6
A,1,Z3,Dichrostachys cinerea,1.7,NA,NA,1.7
A,1,Z3,Lantana rugosa,0.6,NA,0.6,NA
A,1,Z3,Lantana rugosa,0.6,NA,0.6,NA
A,1,Z3,Lantana rugosa,0.6,NA,0.6,NA
A,1,Z3,Lantana rugosa,0.6,NA,0.6,NA
A,1,Z3,Lantana rugosa,0.6,NA,0.6,NA
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Vachellia gerrardii,3,NA,NA,3
A,1,Z3,Warburgia salutaris,2,NA,NA,2
A,1,Z3,Warburgia salutaris,2,NA,NA,2
A,1,Z3,Warburgia salutaris,2,NA,NA,2
