Year,Site,Plot,Subplot,Species_name,DPM_Height,Fencing,Treatment,Encroachment_level,Biomass
2024,E,1,Z3,Brachiaria nigropedata,2.1,Fenced,C,High,86
2024,E,1,Z3,Aristida adscensionis,5.6,Fenced,C,High,605
2024,E,1,Z3,Enteropogon macrostachyus,5.7,Fenced,C,High,622
2024,E,1,Z3,NA,0,Fenced,C,High,0
2024,E,1,Z4,Digitaria eriantha,6.2,Unfenced,C,High,711
2024,E,1,Z4,NA,4.9,Unfenced,C,High,486
2024,E,1,Z4,NA,5.1,Unfenced,C,High,519
2024,E,1,Z4,NA,8.3,Unfenced,C,High,1102
2024,E,1,Z4,Digitaria eriantha,6.8,Unfenced,C,High,820
2024,E,1,Z4,Aristida adscensionis,5.7,Unfenced,C,High,622
2024,E,1,Z4,Pogonarthria squarrosa,3.9,Unfenced,C,High,326
2024,E,1,Z4,Chloris virgata,3.8,Unfenced,C,High,311
2024,E,1,Z4,Digitaria eriantha,11.9,Unfenced,C,High,1823
2024,E,1,Z4,Aristida adscensionis,14.2,Unfenced,C,High,2306
2024,E,1,Z4,NA,12.1,Unfenced,C,High,1865
2024,E,1,Z4,NA,12,Unfenced,C,High,1844
2024,E,1,Z4,Digitaria eriantha,10.9,Unfenced,C,High,1618
2024,E,1,Z4,Eragrostis gummiflua,6,Unfenced,C,High,675
2024,E,1,Z4,Andropogon eucomus,12.4,Unfenced,C,High,1927
2024,E,1,Z4,Eragrostis superba,11.5,Unfenced,C,High,1741
2024,E,1,Z4,Digitaria eriantha,7.3,Unfenced,C,High,912
2024,E,1,Z4,Panicum maximum,17.7,Unfenced,C,High,3065
2024,E,1,Z4,NA,18,Unfenced,C,High,3131
2024,E,1,Z4,NA,16.5,Unfenced,C,High,2802
2024,E,2,Z1,Panicum maximum,8.3,Fenced,TF,High,1102
2024,E,2,Z1,NA,8.7,Fenced,TF,High,1179
2024,E,2,Z1,NA,8.1,Fenced,TF,High,1064
2024,E,2,Z1,NA,8.1,Fenced,TF,High,1064
2024,E,2,Z1,Heteropogon contortus,4.1,Fenced,TF,High,357
2024,E,2,Z1,Enteropogon macrostachyus,3.4,Fenced,TF,High,252
2024,E,2,Z1,NA,3.4,Fenced,TF,High,252
2024,E,2,Z1,NA,5.1,Fenced,TF,High,519
2024,E,2,Z1,Urochloa mosambicensis,5.6,Fenced,TF,High,605
2024,E,2,Z1,Eragrostis gummiflua,4.6,Fenced,TF,High,436
2024,E,2,Z1,Aristida adscensionis,0,Fenced,TF,High,0
2024,E,2,Z1,NA,7.3,Fenced,TF,High,912
2024,E,2,Z1,NA,0,Fenced,TF,High,0
2024,E,2,Z1,NA,0,Fenced,TF,High,0
2024,E,2,Z1,NA,0,Fenced,TF,High,0
2024,E,2,Z1,NA,0,Fenced,TF,High,0
2024,E,2,Z1,Panicum maximum,4.7,Fenced,TF,High,453
2024,E,2,Z1,Heteropogon contortus,4.6,Fenced,TF,High,436
2024,E,2,Z1,Enteropogon macrostachyus,4.4,Fenced,TF,High,404
2024,E,2,Z1,NA,4.7,Fenced,TF,High,453
2024,E,2,Z2,Urochloa mosambicensis,11.3,Unfenced,TF,High,1700
2024,E,2,Z2,Enteropogon macrostachyus,11.1,Unfenced,TF,High,1659
2024,E,2,Z2,Eragrostis gummiflua,10.9,Unfenced,TF,High,1618
2024,E,2,Z2,Heteropogon contortus,10.7,Unfenced,TF,High,1577
2024,E,2,Z2,Enteropogon macrostachyus,11.3,Unfenced,TF,High,1700
2024,E,2,Z2,Eragrostis gummiflua,12.9,Unfenced,TF,High,2032
2024,E,2,Z2,Eragrostis rigidior,12.5,Unfenced,TF,High,1948
2024,E,2,Z2,NA,12.7,Unfenced,TF,High,1990
2024,E,2,Z2,Heteropogon contortus,10.9,Unfenced,TF,High,1618
2024,E,2,Z2,Enteropogon macrostachyus,10.7,Unfenced,TF,High,1577
2024,E,2,Z2,NA,11.3,Unfenced,TF,High,1700
2024,E,2,Z2,NA,12.7,Unfenced,TF,High,1990
2024,E,2,Z2,Enteropogon macrostachyus,12.3,Unfenced,TF,High,1906
2024,E,2,Z2,Panicum maximum,11.9,Unfenced,TF,High,1823
2024,E,2,Z2,Aristida adscensionis,11.4,Unfenced,TF,High,1720
2024,E,2,Z2,NA,11.2,Unfenced,TF,High,1679
2024,E,2,Z2,Heteropogon contortus,10.8,Unfenced,TF,High,1598
2024,E,2,Z2,Urochloa mosambicensis,10.6,Unfenced,TF,High,1557
2024,E,2,Z2,NA,4.6,Unfenced,TF,High,436
2024,E,2,Z2,NA,4.7,Unfenced,TF,High,453
2024,E,2,Z3,Panicum maximum,4.2,Fenced,TF,High,372
2024,E,2,Z3,Heteropogon contortus,4,Fenced,TF,High,341
2024,E,2,Z3,NA,5.8,Fenced,TF,High,640
2024,E,2,Z3,NA,5.5,Fenced,TF,High,588
2024,E,2,Z3,Heteropogon contortus,2.5,Fenced,TF,High,132
2024,E,2,Z3,Eragrostis rigidior,3.5,Fenced,TF,High,266
2024,E,2,Z3,NA,0,Fenced,TF,High,0
2024,E,2,Z3,NA,0,Fenced,TF,High,0
2024,E,2,Z3,Panicum maximum,7.6,Fenced,TF,High,968
2024,E,2,Z3,Enteropogon macrostachyus,8.3,Fenced,TF,High,1102
2024,E,2,Z3,NA,7.6,Fenced,TF,High,968
2024,E,2,Z3,NA,9.2,Fenced,TF,High,1277
2024,E,2,Z3,Panicum maximum,8.7,Fenced,TF,High,1179
2024,E,2,Z3,NA,4,Fenced,TF,High,341
2024,E,2,Z3,NA,15.1,Fenced,TF,High,2499
2024,E,2,Z3,NA,15.3,Fenced,TF,High,2542
2024,E,2,Z3,Enteropogon macrostachyus,6.3,Fenced,TF,High,729
2024,E,2,Z3,Panicum maximum,6.1,Fenced,TF,High,693
2024,E,2,Z3,NA,5.7,Fenced,TF,High,622
2024,E,2,Z3,NA,6.7,Fenced,TF,High,801
2024,E,2,Z4,Enteropogon macrostachyus,10.2,Unfenced,TF,High,1476
2024,E,2,Z4,Panicum maximum,11.2,Unfenced,TF,High,1679
2024,E,2,Z4,NA,10.7,Unfenced,TF,High,1577
2024,E,2,Z4,NA,12.6,Unfenced,TF,High,1969
2024,E,2,Z4,Enteropogon macrostachyus,5.3,Unfenced,TF,High,553
2024,E,2,Z4,Panicum maximum,6.1,Unfenced,TF,High,693
2024,E,2,Z4,NA,9.3,Unfenced,TF,High,1297
2024,E,2,Z4,NA,10.8,Unfenced,TF,High,1598
2024,E,2,Z4,Heteropogon contortus,23.3,Unfenced,TF,High,4319
2024,E,2,Z4,Panicum maximum,19,Unfenced,TF,High,3352
2024,E,2,Z4,NA,16.7,Unfenced,TF,High,2846
2024,E,2,Z4,NA,19.9,Unfenced,TF,High,3552
2024,E,2,Z4,Pogonarthria squarrosa,17,Unfenced,TF,High,2911
2024,E,2,Z4,Aristida adscensionis,15.1,Unfenced,TF,High,2499
2024,E,2,Z4,Heteropogon contortus,13.7,Unfenced,TF,High,2200
2024,E,2,Z4,Eragrostis rigidior,17.9,Unfenced,TF,High,3109
2024,E,2,Z4,Aristida adscensionis,12,Unfenced,TF,High,1844
2024,E,2,Z4,Heteropogon contortus,11.4,Unfenced,TF,High,1720
2024,E,2,Z4,Eragrostis rigidior,10.9,Unfenced,TF,High,1618
2024,E,2,Z4,Setaria incrassata,10.3,Unfenced,TF,High,1496
2024,E,3,Z1,Heteropogon contortus,3.3,Fenced,F,High,237
2024,E,3,Z1,Urochloa mosambicensis,9.5,Fenced,F,High,1337
2024,E,3,Z1,NA,10,Fenced,F,High,1436
2024,E,3,Z1,NA,15.9,Fenced,F,High,2672
2024,E,3,Z1,Panicum maximum,4.4,Fenced,F,High,404
2024,E,3,Z1,Aristida adscensionis,3.6,Fenced,F,High,281
2024,E,3,Z1,Heteropogon contortus,3.3,Fenced,F,High,237
2024,E,3,Z1,Eragrostis rigidior,5.2,Fenced,F,High,536
2024,E,3,Z1,Panicum maximum,11.4,Fenced,F,High,1720
2024,E,3,Z1,Heteropogon contortus,9,Fenced,F,High,1238
2024,E,3,Z1,NA,8.5,Fenced,F,High,1141
2024,E,3,Z1,NA,8.5,Fenced,F,High,1141
2024,E,3,Z1,Panicum maximum,6.7,Fenced,F,High,801
2024,E,3,Z1,Digitaria eriantha,8.5,Fenced,F,High,1141
2024,E,3,Z1,NA,9.4,Fenced,F,High,1317
2024,E,3,Z1,NA,7,Fenced,F,High,856
2024,E,3,Z1,Urochloa mosambicensis,3,Fenced,F,High,196
2024,E,3,Z1,Aristida adscensionis,4.2,Fenced,F,High,372
2024,E,3,Z1,Heteropogon contortus,4.2,Fenced,F,High,372
2024,E,3,Z1,Cymbopogon excavatus,4.6,Fenced,F,High,436
2024,E,3,Z2,Urochloa mosambicensis,2,Unfenced,F,High,75
2024,E,3,Z2,NA,2,Unfenced,F,High,75
2024,E,3,Z2,NA,2,Unfenced,F,High,75
2024,E,3,Z2,NA,2,Unfenced,F,High,75
2024,E,3,Z2,Aristida diffusa,9.7,Unfenced,F,High,1376
2024,E,3,Z2,Panicum maximum,8.9,Unfenced,F,High,1218
2024,E,3,Z2,Aristida adscensionis,8.4,Unfenced,F,High,1121
2024,E,3,Z2,Eragrostis rigidior,7.8,Unfenced,F,High,1006
2024,E,3,Z2,Panicum maximum,11.5,Unfenced,F,High,1741
2024,E,3,Z2,NA,11.9,Unfenced,F,High,1823
2024,E,3,Z2,NA,11.5,Unfenced,F,High,1741
2024,E,3,Z2,NA,11.2,Unfenced,F,High,1679
2024,E,3,Z2,Panicum maximum,24.4,Unfenced,F,High,4570
2024,E,3,Z2,Enteropogon macrostachyus,15,Unfenced,F,High,2477
2024,E,3,Z2,NA,12,Unfenced,F,High,1844
2024,E,3,Z2,NA,14.6,Unfenced,F,High,2392
2024,E,3,Z2,Panicum maximum,5.8,Unfenced,F,High,640
2024,E,3,Z2,NA,3.7,Unfenced,F,High,296
2024,E,3,Z2,NA,5.6,Unfenced,F,High,605
2024,E,3,Z2,NA,5.5,Unfenced,F,High,588
2024,E,3,Z3,Eragrostis rigidior,3,Fenced,F,High,196
2024,E,3,Z3,Heteropogon contortus,4.4,Fenced,F,High,404
2024,E,3,Z3,Cymbopogon excavatus,9.6,Fenced,F,High,1356
2024,E,3,Z3,NA,10.4,Fenced,F,High,1517
2024,E,3,Z3,Heteropogon contortus,12,Fenced,F,High,1844
2024,E,3,Z3,Urochloa mosambicensis,12.1,Fenced,F,High,1865
2024,E,3,Z3,Panicum maximum,12.7,Fenced,F,High,1990
2024,E,3,Z3,NA,10.5,Fenced,F,High,1537
2024,E,3,Z3,Eragrostis rigidior,0,Fenced,F,High,0
2024,E,3,Z3,Heteropogon contortus,1.7,Fenced,F,High,47
2024,E,3,Z3,Panicum maximum,1.8,Fenced,F,High,56
2024,E,3,Z3,Eragrostis superba,5.2,Fenced,F,High,536
2024,E,3,Z3,Eragrostis rigidior,6.5,Fenced,F,High,765
2024,E,3,Z3,Heteropogon contortus,4.3,Fenced,F,High,388
2024,E,3,Z3,Eragrostis gummiflua,7.1,Fenced,F,High,875
2024,E,3,Z3,Aristida adscensionis,8.3,Fenced,F,High,1102
2024,E,3,Z3,Heteropogon contortus,5.3,Fenced,F,High,553
2024,E,3,Z3,Eragrostis gummiflua,4.6,Fenced,F,High,436
2024,E,3,Z3,NA,4.1,Fenced,F,High,357
2024,E,3,Z3,NA,4.5,Fenced,F,High,420
2024,E,3,Z4,Cymbopogon excavatus,4.5,Unfenced,F,High,420
2024,E,3,Z4,Heteropogon contortus,4.5,Unfenced,F,High,420
2024,E,3,Z4,Urochloa mosambicensis,9.9,Unfenced,F,High,1416
2024,E,3,Z4,NA,12.9,Unfenced,F,High,2032
2024,E,3,Z4,Panicum maximum,11.7,Unfenced,F,High,1782
2024,E,3,Z4,NA,10.8,Unfenced,F,High,1598
2024,E,3,Z4,NA,8.4,Unfenced,F,High,1121
2024,E,3,Z4,NA,9.9,Unfenced,F,High,1416
2024,E,3,Z4,Heteropogon contortus,18.2,Unfenced,F,High,3175
2024,E,3,Z4,NA,22.3,Unfenced,F,High,4092
2024,E,3,Z4,NA,17.6,Unfenced,F,High,3043
2024,E,3,Z4,NA,17.5,Unfenced,F,High,3021
2024,E,3,Z4,Panicum maximum,4.3,Unfenced,F,High,388
2024,E,3,Z4,Eragrostis rigidior,4.5,Unfenced,F,High,420
2024,E,3,Z4,Eragrostis gummiflua,6.8,Unfenced,F,High,820
2024,E,3,Z4,NA,6.2,Unfenced,F,High,711
2024,E,3,Z4,Panicum maximum,8.5,Unfenced,F,High,1141
2024,E,3,Z4,Eragrostis rigidior,8.3,Unfenced,F,High,1102
2024,E,3,Z4,NA,7.4,Unfenced,F,High,931
2024,E,3,Z4,NA,7.9,Unfenced,F,High,1025
2024,E,4,Z1,Heteropogon contortus,5.4,Fenced,TFB,High,570
2024,E,4,Z1,NA,6.1,Fenced,TFB,High,693
2024,E,4,Z1,NA,6.7,Fenced,TFB,High,801
2024,E,4,Z1,NA,6.6,Fenced,TFB,High,783
2024,E,4,Z1,Panicum maximum,7,Fenced,TFB,High,856
2024,E,4,Z1,NA,7.6,Fenced,TFB,High,968
2024,E,4,Z1,NA,5.7,Fenced,TFB,High,622
2024,E,4,Z1,NA,5.6,Fenced,TFB,High,605
2024,E,4,Z1,Digitaria eriantha,2.7,Fenced,TFB,High,156
2024,E,4,Z1,Heteropogon contortus,2.6,Fenced,TFB,High,144
2024,E,4,Z1,Eragrostis gummiflua,2.6,Fenced,TFB,High,144
2024,E,4,Z1,Aristida adscensionis,2.6,Fenced,TFB,High,144
2024,E,4,Z1,Heteropogon contortus,8.3,Fenced,TFB,High,1102
2024,E,4,Z1,NA,8.1,Fenced,TFB,High,1064
2024,E,4,Z1,NA,8,Fenced,TFB,High,1044
2024,E,4,Z1,NA,7.7,Fenced,TFB,High,987
2024,E,4,Z1,Enteropogon macrostachyus,13.3,Fenced,TFB,High,2116
2024,E,4,Z1,NA,15.4,Fenced,TFB,High,2564
2024,E,4,Z1,NA,13.9,Fenced,TFB,High,2243
2024,E,4,Z1,NA,13.6,Fenced,TFB,High,2179
2024,E,4,Z2,Heteropogon contortus,5.2,Unfenced,TFB,High,536
2024,E,4,Z2,Aristida adscensionis,14.8,Unfenced,TFB,High,2435
2024,E,4,Z2,NA,14.6,Unfenced,TFB,High,2392
2024,E,4,Z2,NA,14.4,Unfenced,TFB,High,2349
2024,E,4,Z2,Heteropogon contortus,3,Unfenced,TFB,High,196
2024,E,4,Z2,Eragrostis gummiflua,3.6,Unfenced,TFB,High,281
2024,E,4,Z2,Aristida adscensionis,3.8,Unfenced,TFB,High,311
2024,E,4,Z2,Eragrostis rigidior,5.6,Unfenced,TFB,High,605
2024,E,4,Z2,Heteropogon contortus,8.1,Unfenced,TFB,High,1064
2024,E,4,Z2,NA,6.5,Unfenced,TFB,High,765
2024,E,4,Z2,NA,6.3,Unfenced,TFB,High,729
2024,E,4,Z2,NA,6.1,Unfenced,TFB,High,693
2024,E,4,Z2,Heteropogon contortus,6.5,Unfenced,TFB,High,765
2024,E,4,Z2,NA,6.6,Unfenced,TFB,High,783
2024,E,4,Z2,NA,9.4,Unfenced,TFB,High,1317
2024,E,4,Z2,NA,10.3,Unfenced,TFB,High,1496
2024,E,4,Z2,Heteropogon contortus,10.4,Unfenced,TFB,High,1517
2024,E,4,Z2,Cymbopogon excavatus,7.4,Unfenced,TFB,High,931
2024,E,4,Z2,NA,7.6,Unfenced,TFB,High,968
2024,E,4,Z2,NA,6.8,Unfenced,TFB,High,820
2024,E,4,Z3,Panicum maximum,9.8,Fenced,TFB,High,1396
2024,E,4,Z3,NA,11.7,Fenced,TFB,High,1782
2024,E,4,Z3,NA,11.3,Fenced,TFB,High,1700
2024,E,4,Z3,NA,12.3,Fenced,TFB,High,1906
2024,E,4,Z3,Pogonarthria squarrosa,13.2,Fenced,TFB,High,2095
2024,E,4,Z3,Panicum maximum,5.6,Fenced,TFB,High,605
2024,E,4,Z3,Aristida adscensionis,2.8,Fenced,TFB,High,169
2024,E,4,Z3,NA,5,Fenced,TFB,High,503
2024,E,4,Z3,Heteropogon contortus,20.3,Fenced,TFB,High,3642
2024,E,4,Z3,NA,16,Fenced,TFB,High,2693
2024,E,4,Z3,NA,16.9,Fenced,TFB,High,2889
2024,E,4,Z3,NA,14.9,Fenced,TFB,High,2456
2024,E,4,Z3,Heteropogon contortus,7.1,Fenced,TFB,High,875
2024,E,4,Z3,Eragrostis gummiflua,6.9,Fenced,TFB,High,838
2024,E,4,Z3,Eragrostis rigidior,7.1,Fenced,TFB,High,875
2024,E,4,Z3,NA,7.2,Fenced,TFB,High,894
2024,E,4,Z3,Panicum maximum,6.6,Fenced,TFB,High,783
2024,E,4,Z3,NA,3.5,Fenced,TFB,High,266
2024,E,4,Z3,NA,6.3,Fenced,TFB,High,729
2024,E,4,Z3,NA,12.9,Fenced,TFB,High,2032
2024,E,4,Z4,Heteropogon contortus,8.1,Unfenced,TFB,High,1064
2024,E,4,Z4,Enteropogon macrostachyus,7.5,Unfenced,TFB,High,950
2024,E,4,Z4,Urochloa mosambicensis,6.8,Unfenced,TFB,High,820
2024,E,4,Z4,NA,6.3,Unfenced,TFB,High,729
2024,E,4,Z4,Eragrostis rigidior,3.1,Unfenced,TFB,High,209
2024,E,4,Z4,NA,2.4,Unfenced,TFB,High,120
2024,E,4,Z4,NA,0,Unfenced,TFB,High,0
2024,E,4,Z4,NA,0,Unfenced,TFB,High,0
2024,E,4,Z4,Panicum maximum,6.1,Unfenced,TFB,High,693
2024,E,4,Z4,Heteropogon contortus,5.3,Unfenced,TFB,High,553
2024,E,4,Z4,Eragrostis rigidior,7.3,Unfenced,TFB,High,912
2024,E,4,Z4,NA,10.2,Unfenced,TFB,High,1476
2024,E,4,Z4,Heteropogon contortus,13.5,Unfenced,TFB,High,2158
2024,E,4,Z4,NA,15.7,Unfenced,TFB,High,2628
2024,E,4,Z4,NA,18.8,Unfenced,TFB,High,3307
2024,E,4,Z4,NA,19,Unfenced,TFB,High,3352
2024,E,4,Z4,Enteropogon macrostachyus,7,Unfenced,TFB,High,856
2024,E,4,Z4,Urochloa mosambicensis,5.3,Unfenced,TFB,High,553
2024,E,4,Z4,Heteropogon contortus,5.5,Unfenced,TFB,High,588
2024,E,4,Z4,NA,6,Unfenced,TFB,High,675
2024,E,5,Z1,Eragrostis rigidior,5.8,Fenced,THF,High,640
2024,E,5,Z1,Brachiaria nigropedata,5.8,Fenced,THF,High,640
2024,E,5,Z1,Heteropogon contortus,9.8,Fenced,THF,High,1396
2024,E,5,Z1,Enteropogon macrostachyus,8.5,Fenced,THF,High,1141
2024,E,5,Z1,Digitaria eriantha,15.3,Fenced,THF,High,2542
2024,E,5,Z1,Panicum maximum,15.8,Fenced,THF,High,2650
2024,E,5,Z1,Heteropogon contortus,13.8,Fenced,THF,High,2221
2024,E,5,Z1,Eragrostis gummiflua,14.5,Fenced,THF,High,2370
2024,E,5,Z1,Enteropogon macrostachyus,8.7,Fenced,THF,High,1179
2024,E,5,Z1,Panicum maximum,11.4,Fenced,THF,High,1720
2024,E,5,Z1,NA,13.4,Fenced,THF,High,2137
2024,E,5,Z1,NA,11.4,Fenced,THF,High,1720
2024,E,5,Z1,Aristida adscensionis,8.7,Fenced,THF,High,1179
2024,E,5,Z1,Heteropogon contortus,8.5,Fenced,THF,High,1141
2024,E,5,Z1,Cymbopogon excavatus,8.5,Fenced,THF,High,1141
2024,E,5,Z1,NA,8.3,Fenced,THF,High,1102
2024,E,5,Z1,Heteropogon contortus,10,Fenced,THF,High,1436
2024,E,5,Z1,Eragrostis rigidior,10.6,Fenced,THF,High,1557
2024,E,5,Z1,NA,10.4,Fenced,THF,High,1517
2024,E,5,Z1,NA,10.5,Fenced,THF,High,1537
2024,E,5,Z2,Panicum maximum,8.9,Unfenced,THF,High,1218
2024,E,5,Z2,NA,9.1,Unfenced,THF,High,1258
2024,E,5,Z2,NA,9.7,Unfenced,THF,High,1376
2024,E,5,Z2,NA,10.3,Unfenced,THF,High,1496
2024,E,5,Z2,Panicum maximum,10.8,Unfenced,THF,High,1598
2024,E,5,Z2,Enteropogon macrostachyus,10.8,Unfenced,THF,High,1598
2024,E,5,Z2,Heteropogon contortus,8.9,Unfenced,THF,High,1218
2024,E,5,Z2,NA,7.7,Unfenced,THF,High,987
2024,E,5,Z2,Brachiaria nigropedata,12.2,Unfenced,THF,High,1885
2024,E,5,Z2,Heteropogon contortus,11.3,Unfenced,THF,High,1700
2024,E,5,Z2,Digitaria eriantha,10.5,Unfenced,THF,High,1537
2024,E,5,Z2,NA,10.5,Unfenced,THF,High,1537
2024,E,5,Z2,Eragrostis rigidior,12.9,Unfenced,THF,High,2032
2024,E,5,Z2,Heteropogon contortus,15,Unfenced,THF,High,2477
2024,E,5,Z2,Pogonarthria squarrosa,14.3,Unfenced,THF,High,2328
2024,E,5,Z2,Aristida adscensionis,5.6,Unfenced,THF,High,605
2024,E,5,Z2,Enteropogon macrostachyus,10.7,Unfenced,THF,High,1577
2024,E,5,Z2,Heteropogon contortus,10.6,Unfenced,THF,High,1557
2024,E,5,Z2,Aristida adscensionis,10.4,Unfenced,THF,High,1517
2024,E,5,Z2,NA,10.1,Unfenced,THF,High,1456
2024,E,5,Z3,Aristida adscensionis,10.6,Fenced,THF,High,1557
2024,E,5,Z3,Digitaria eriantha,10.2,Fenced,THF,High,1476
2024,E,5,Z3,Eragrostis gummiflua,10.5,Fenced,THF,High,1537
2024,E,5,Z3,NA,10.4,Fenced,THF,High,1517
2024,E,5,Z3,Eragrostis gummiflua,5.1,Fenced,THF,High,519
2024,E,5,Z3,Eragrostis rigidior,13.2,Fenced,THF,High,2095
2024,E,5,Z3,Heteropogon contortus,11.4,Fenced,THF,High,1720
2024,E,5,Z3,Digitaria eriantha,19.9,Fenced,THF,High,3552
2024,E,5,Z3,Heteropogon contortus,6.8,Fenced,THF,High,820
2024,E,5,Z3,Digitaria eriantha,8.1,Fenced,THF,High,1064
2024,E,5,Z3,Panicum maximum,8.1,Fenced,THF,High,1064
2024,E,5,Z3,NA,8.8,Fenced,THF,High,1199
2024,E,5,Z3,Aristida adscensionis,6.3,Fenced,THF,High,729
2024,E,5,Z3,Eragrostis gummiflua,6,Fenced,THF,High,675
2024,E,5,Z3,Eragrostis rigidior,8.3,Fenced,THF,High,1102
2024,E,5,Z3,Heteropogon contortus,7.2,Fenced,THF,High,894
2024,E,5,Z3,Aristida adscensionis,2.8,Fenced,THF,High,169
2024,E,5,Z3,Heteropogon contortus,2.8,Fenced,THF,High,169
2024,E,5,Z3,NA,2.8,Fenced,THF,High,169
2024,E,5,Z3,NA,2.8,Fenced,THF,High,169
2024,E,5,Z4,Heteropogon contortus,13.2,Unfenced,THF,High,2095
2024,E,5,Z4,Enteropogon macrostachyus,12,Unfenced,THF,High,1844
2024,E,5,Z4,NA,11.4,Unfenced,THF,High,1720
2024,E,5,Z4,NA,11.6,Unfenced,THF,High,1761
2024,E,5,Z4,Pogonarthria squarrosa,8.3,Unfenced,THF,High,1102
2024,E,5,Z4,Brachiaria nigropedata,8.4,Unfenced,THF,High,1121
2024,E,5,Z4,NA,9.1,Unfenced,THF,High,1258
2024,E,5,Z4,NA,10,Unfenced,THF,High,1436
2024,E,5,Z4,Brachiaria nigropedata,13.2,Unfenced,THF,High,2095
2024,E,5,Z4,Digitaria eriantha,12.7,Unfenced,THF,High,1990
2024,E,5,Z4,Panicum maximum,12.2,Unfenced,THF,High,1885
2024,E,5,Z4,NA,12.3,Unfenced,THF,High,1906
2024,E,5,Z4,Enteropogon macrostachyus,11.6,Unfenced,THF,High,1761
2024,E,5,Z4,Digitaria eriantha,12.2,Unfenced,THF,High,1885
2024,E,5,Z4,Sporobolus africanus,12.3,Unfenced,THF,High,1906
2024,E,5,Z4,NA,13.1,Unfenced,THF,High,2074
2024,E,5,Z4,Enteropogon macrostachyus,5.1,Unfenced,THF,High,519
2024,E,5,Z4,Aristida adscensionis,12.8,Unfenced,THF,High,2011
2024,E,5,Z4,Sporobolus ioclados,12.5,Unfenced,THF,High,1948
2024,E,5,Z4,NA,12.1,Unfenced,THF,High,1865
2024,F,1,Z1,Heteropogon contortus,4,Fenced,C,Moderate,341
2024,F,1,Z1,Eragrostis rigidior,5.6,Fenced,C,Moderate,605
2024,F,1,Z1,NA,3.8,Fenced,C,Moderate,311
2024,F,1,Z1,NA,13.6,Fenced,C,Moderate,2179
2024,F,1,Z1,Heteropogon contortus,3.4,Fenced,C,Moderate,252
2024,F,1,Z1,Eragrostis rigidior,20.7,Fenced,C,Moderate,3731
2024,F,1,Z1,Eragrostis gummiflua,7.8,Fenced,C,Moderate,1006
2024,F,1,Z1,NA,3.6,Fenced,C,Moderate,281
2024,F,1,Z1,Aristida congesta c,3.5,Fenced,C,Moderate,266
2024,F,1,Z1,Heteropogon contortus,4.7,Fenced,C,Moderate,453
2024,F,1,Z1,Eragrostis rigidior,4.8,Fenced,C,Moderate,469
2024,F,1,Z1,Eragrostis gummiflua,5.2,Fenced,C,Moderate,536
2024,F,1,Z1,Aristida adscensionis,9,Fenced,C,Moderate,1238
2024,F,1,Z1,Eragrostis rigidior,12.7,Fenced,C,Moderate,1990
2024,F,1,Z1,Eragrostis gummiflua,12.8,Fenced,C,Moderate,2011
2024,F,1,Z1,Eragrostis superba,12.7,Fenced,C,Moderate,1990
2024,F,1,Z1,Eragrostis rigidior,5.5,Fenced,C,Moderate,588
2024,F,1,Z1,Eragrostis gummiflua,5.9,Fenced,C,Moderate,658
2024,F,1,Z1,Eragrostis superba,7.9,Fenced,C,Moderate,1025
2024,F,1,Z1,NA,7.5,Fenced,C,Moderate,950
2024,F,1,Z2,Heteropogon contortus,4.9,Fenced,C,Moderate,486
2024,F,1,Z2,Eragrostis rigidior,7.8,Fenced,C,Moderate,1006
2024,F,1,Z2,Eragrostis gummiflua,7.5,Fenced,C,Moderate,950
2024,F,1,Z2,Digitaria eriantha,13.3,Fenced,C,Moderate,2116
2024,F,1,Z2,Heteropogon contortus,19.7,Fenced,C,Moderate,3508
2024,F,1,Z2,Eragrostis rigidior,10.5,Fenced,C,Moderate,1537
2024,F,1,Z2,Eragrostis gummiflua,20,Fenced,C,Moderate,3575
2024,F,1,Z2,Panicum maximum,22.5,Fenced,C,Moderate,4137
2024,F,1,Z2,Aristida junciformis,9.8,Fenced,C,Moderate,1396
2024,F,1,Z2,Digitaria eriantha,8.7,Fenced,C,Moderate,1179
2024,F,1,Z2,Heteropogon contortus,8.9,Fenced,C,Moderate,1218
2024,F,1,Z2,NA,8.2,Fenced,C,Moderate,1083
2024,F,1,Z2,Heteropogon contortus,8.6,Fenced,C,Moderate,1160
2024,F,1,Z2,Eragrostis rigidior,8.6,Fenced,C,Moderate,1160
2024,F,1,Z2,Eragrostis superba,8.3,Fenced,C,Moderate,1102
2024,F,1,Z2,Panicum maximum,7.7,Fenced,C,Moderate,987
2024,F,1,Z2,Eragrostis rigidior,15.3,Fenced,C,Moderate,2542
2024,F,1,Z2,Eragrostis gummiflua,14.7,Fenced,C,Moderate,2413
2024,F,1,Z2,NA,13.6,Fenced,C,Moderate,2179
2024,F,1,Z2,NA,13.8,Fenced,C,Moderate,2221
2024,F,1,Z3,Heteropogon contortus,5.4,Unfenced,C,Moderate,570
2024,F,1,Z3,Eragrostis rigidior,5.1,Unfenced,C,Moderate,519
2024,F,1,Z3,Eragrostis gummiflua,4.6,Unfenced,C,Moderate,436
2024,F,1,Z3,Loudetia simplex,12.8,Unfenced,C,Moderate,2011
2024,F,1,Z3,Eragrostis gummiflua,3.4,Unfenced,C,Moderate,252
2024,F,1,Z3,Aristida  canescens,4.8,Unfenced,C,Moderate,469
2024,F,1,Z3,NA,5.4,Unfenced,C,Moderate,570
