,Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment,Fencing
1216,2024,C,5,Z2,Pogonarthria squarrosa,Low,5.6,THF,Fenced
1217,2024,C,5,Z2,Perotis patens,Low,5.3,THF,Fenced
1218,2024,C,5,Z2,Digitaria eriantha,High,5.1,THF,Fenced
1219,2024,C,5,Z2,NA,NA,5,THF,Fenced
1220,2024,C,5,Z2,Heteropogon contortus,Moderate,5.6,THF,Fenced
1221,2024,C,5,Z2,Pogonarthria squarrosa,Low,6,THF,Fenced
1222,2024,C,5,Z2,Diheteropogon amplectens,Moderate,6,THF,Fenced
1223,2024,C,5,Z2,Perotis patens,Low,5.8,THF,Fenced
1224,2024,C,5,Z2,Panicum maximum,High,6.7,THF,Fenced
1225,2024,C,5,Z2,Digitaria eriantha,High,6.6,THF,Fenced
1226,2024,C,5,Z2,NA,NA,6.5,THF,Fenced
1227,2024,C,5,Z2,NA,NA,6.3,THF,Fenced
1228,2024,C,5,Z3,Eragrostis gummiflua,Low,3.1,THF,Unfenced
1229,2024,C,5,Z3,Panicum maximum,High,3.1,THF,Unfenced
1230,2024,C,5,Z3,Heteropogon contortus,Moderate,3.1,THF,Unfenced
1231,2024,C,5,Z3,Aristida adscensionis,Low,2.4,THF,Unfenced
1232,2024,C,5,Z3,Digitaria eriantha,High,NA,THF,Unfenced
1233,2024,C,5,Z3,Eragrostis gummiflua,Low,5.9,THF,Unfenced
1234,2024,C,5,Z3,Aristida adscensionis,Low,5.5,THF,Unfenced
1235,2024,C,5,Z3,Digitaria eriantha,High,5.2,THF,Unfenced
1236,2024,C,5,Z3,Eragrostis viscosa,Low,4.9,THF,Unfenced
1237,2024,C,5,Z3,Brachiaria brizantha,Moderate,NA,THF,Unfenced
1238,2024,C,5,Z3,Pogonarthria squarrosa,Low,NA,THF,Unfenced
1239,2024,C,5,Z3,NA,NA,0,THF,Unfenced
1240,2024,C,5,Z3,NA,NA,0,THF,Unfenced
1241,2024,C,5,Z3,NA,NA,0,THF,Unfenced
1242,2024,C,5,Z3,NA,NA,0,THF,Unfenced
1243,2024,C,5,Z3,Panicum maximum,High,8.8,THF,Unfenced
1244,2024,C,5,Z3,Digitaria eriantha,High,5.4,THF,Unfenced
1245,2024,C,5,Z3,NA,NA,4.2,THF,Unfenced
1246,2024,C,5,Z3,NA,NA,5.7,THF,Unfenced
1247,2024,C,5,Z3,Panicum maximum,High,4.2,THF,Unfenced
1248,2024,C,5,Z3,NA,NA,5.3,THF,Unfenced
1249,2024,C,5,Z3,NA,NA,7.7,THF,Unfenced
1250,2024,C,5,Z3,NA,NA,7.4,THF,Unfenced
1251,2024,C,5,Z4,Eragrostis gummiflua,Low,3.3,THF,Unfenced
1252,2024,C,5,Z4,Pogonarthria squarrosa,Low,2.9,THF,Unfenced
1253,2024,C,5,Z4,Eragrostis superba,Moderate,3.5,THF,Unfenced
1254,2024,C,5,Z4,NA,NA,3.1,THF,Unfenced
1255,2024,C,5,Z4,Digitaria eriantha,High,7.8,THF,Unfenced
1256,2024,C,5,Z4,Heteropogon contortus,Moderate,7.1,THF,Unfenced
1257,2024,C,5,Z4,Eragrostis rigidior,Moderate,6.6,THF,Unfenced
1258,2024,C,5,Z4,NA,NA,6.2,THF,Unfenced
1259,2024,C,5,Z4,Eragrostis gummiflua,Low,3.3,THF,Unfenced
1260,2024,C,5,Z4,Digitaria eriantha,High,3.2,THF,Unfenced
1261,2024,C,5,Z4,Heteropogon contortus,Moderate,3.2,THF,Unfenced
1262,2024,C,5,Z4,Brachiaria brizantha,Moderate,3.1,THF,Unfenced
1263,2024,C,5,Z4,Panicum maximum,High,4,THF,Unfenced
1264,2024,C,5,Z4,NA,NA,4.7,THF,Unfenced
1265,2024,C,5,Z4,NA,NA,4.6,THF,Unfenced
1266,2024,C,5,Z4,NA,NA,5,THF,Unfenced
1267,2024,C,5,Z4,Heteropogon contortus,Moderate,6.6,THF,Unfenced
1268,2024,C,5,Z4,Pogonarthria squarrosa,Low,4.8,THF,Unfenced
1269,2024,C,5,Z4,Aristida adscensionis,Low,3.8,THF,Unfenced
1270,2024,C,5,Z4,Brachiaria brizantha,Moderate,4,THF,Unfenced
1271,2024,D,1,Z1,Brachiaria nigropedata,High,1.8,C,Fenced
1272,2024,D,1,Z1,Eragrostis rigidior,Moderate,2.9,C,Fenced
1273,2024,D,1,Z1,Heteropogon contortus,Moderate,2.9,C,Fenced
1274,2024,D,1,Z1,NA,NA,2.7,C,Fenced
1275,2024,D,1,Z1,NA,NA,0,C,Fenced
1276,2024,D,1,Z1,NA,NA,0,C,Fenced
1277,2024,D,1,Z1,NA,NA,0,C,Fenced
1278,2024,D,1,Z1,NA,NA,0,C,Fenced
1279,2024,D,1,Z1,Eragrostis rigidior,Moderate,6.8,C,Fenced
1280,2024,D,1,Z1,Heteropogon contortus,Moderate,6.6,C,Fenced
1281,2024,D,1,Z1,NA,NA,5.5,C,Fenced
1282,2024,D,1,Z1,NA,NA,5,C,Fenced
1283,2024,D,1,Z1,Brachiaria nigropedata,High,2.6,C,Fenced
1284,2024,D,1,Z1,Chloris virgata,Moderate,2.6,C,Fenced
1285,2024,D,1,Z1,NA,NA,2.6,C,Fenced
1286,2024,D,1,Z1,NA,NA,2.6,C,Fenced
1287,2024,D,1,Z1,Eragrostis rigidior,Moderate,17.3,C,Fenced
1288,2024,D,1,Z1,Sporobolus ioclados,Moderate,12.7,C,Fenced
1289,2024,D,1,Z1,NA,NA,12.8,C,Fenced
1290,2024,D,1,Z1,NA,NA,12.3,C,Fenced
1291,2024,D,1,Z2,Chloris virgata,Moderate,7.5,C,Unfenced
1292,2024,D,1,Z2,Aristida adscensionis,Low,5.8,C,Unfenced
1293,2024,D,1,Z2,NA,NA,5.8,C,Unfenced
1294,2024,D,1,Z2,NA,NA,6.6,C,Unfenced
1295,2024,D,1,Z2,Eragrostis rigidior,Moderate,8,C,Unfenced
1296,2024,D,1,Z2,Sporobolus ioclados,Moderate,11.5,C,Unfenced
1297,2024,D,1,Z2,NA,NA,17.2,C,Unfenced
1298,2024,D,1,Z2,NA,NA,15.6,C,Unfenced
1299,2024,D,1,Z2,Chloris virgata,Moderate,6.2,C,Unfenced
1300,2024,D,1,Z2,Brachiaria nigropedata,High,5.8,C,Unfenced
1301,2024,D,1,Z2,NA,NA,5.6,C,Unfenced
1302,2024,D,1,Z2,NA,NA,5.8,C,Unfenced
1303,2024,D,1,Z2,Enteropogon macrostachyus,High,6.9,C,Unfenced
1304,2024,D,1,Z2,Aristida adscensionis,Low,7,C,Unfenced
1305,2024,D,1,Z2,Digitaria eriantha,High,6.6,C,Unfenced
1306,2024,D,1,Z2,NA,NA,6.5,C,Unfenced
1307,2024,D,1,Z2,Heteropogon contortus,Moderate,3.2,C,Unfenced
1308,2024,D,1,Z2,Themeda triandra,High,8.9,C,Unfenced
1309,2024,D,1,Z2,NA,NA,8.4,C,Unfenced
1310,2024,D,1,Z2,NA,NA,8.5,C,Unfenced
1311,2024,D,1,Z3,Aristida diffusa,Low,11.7,C,Fenced
1312,2024,D,1,Z3,Chloris virgata,Moderate,9,C,Fenced
1313,2024,D,1,Z3,NA,NA,11.4,C,Fenced
1314,2024,D,1,Z3,NA,NA,10.9,C,Fenced
1315,2024,D,1,Z3,Aristida adscensionis,Low,6.6,C,Fenced
1316,2024,D,1,Z3,Panicum maximum,High,5.6,C,Fenced
1317,2024,D,1,Z3,NA,NA,5.6,C,Fenced
1318,2024,D,1,Z3,NA,NA,6.1,C,Fenced
1319,2024,D,1,Z3,Heteropogon contortus,Moderate,2.2,C,Fenced
1320,2024,D,1,Z3,Aristida adscensionis,Low,2.3,C,Fenced
1321,2024,D,1,Z3,Digitaria eriantha,High,2.1,C,Fenced
1322,2024,D,1,Z3,NA,NA,3.3,C,Fenced
1323,2024,D,1,Z3,NA,NA,0,C,Fenced
1324,2024,D,1,Z3,NA,NA,0,C,Fenced
1325,2024,D,1,Z3,NA,NA,0,C,Fenced
1326,2024,D,1,Z3,NA,NA,0,C,Fenced
1327,2024,D,1,Z3,Aristida diffusa,Low,2.3,C,Fenced
1328,2024,D,1,Z3,Aristida adscensionis,Low,2.3,C,Fenced
1329,2024,D,1,Z3,NA,NA,2.3,C,Fenced
1330,2024,D,1,Z3,NA,NA,2.3,C,Fenced
1331,2024,D,1,Z4,Heteropogon contortus,Moderate,3,C,Unfenced
1332,2024,D,1,Z4,Setaria pumila ,Moderate,3,C,Unfenced
1333,2024,D,1,Z4,NA,NA,3,C,Unfenced
1334,2024,D,1,Z4,NA,NA,3,C,Unfenced
1335,2024,D,1,Z4,Enteropogon macrostachyus,High,9.9,C,Unfenced
1336,2024,D,1,Z4,Andropogon eucomus,Low,10.5,C,Unfenced
1337,2024,D,1,Z4,Aristida adscensionis,Low,11.1,C,Unfenced
1338,2024,D,1,Z4,NA,NA,11.6,C,Unfenced
1339,2024,D,1,Z4,Andropogon eucomus,Low,10,C,Unfenced
1340,2024,D,1,Z4,Heteropogon contortus,Moderate,13.2,C,Unfenced
1341,2024,D,1,Z4,Eragrostis rigidior,Moderate,11.8,C,Unfenced
1342,2024,D,1,Z4,NA,NA,12.4,C,Unfenced
1343,2024,D,1,Z4,Chloris virgata,Moderate,7.2,C,Unfenced
1344,2024,D,1,Z4,NA,NA,7.5,C,Unfenced
1345,2024,D,1,Z4,NA,NA,7.5,C,Unfenced
1346,2024,D,1,Z4,NA,NA,5.4,C,Unfenced
1347,2024,D,1,Z4,Chloris virgata,Moderate,4.6,C,Unfenced
1348,2024,D,1,Z4,Eragrostis rigidior,Moderate,4.1,C,Unfenced
1349,2024,D,1,Z4,Brachiaria nigropedata,High,3.8,C,Unfenced
1350,2024,D,1,Z4,NA,NA,3.8,C,Unfenced
1351,2024,D,2,Z1,Panicum maximum,High,3.2,F,Fenced
1352,2024,D,2,Z1,NA,NA,3.3,F,Fenced
1353,2024,D,2,Z1,NA,NA,3,F,Fenced
1354,2024,D,2,Z1,NA,NA,3,F,Fenced
1355,2024,D,2,Z1,Andropogon eucomus,Low,18.5,F,Fenced
1356,2024,D,2,Z1,Enteropogon macrostachyus,High,17.5,F,Fenced
1357,2024,D,2,Z1,NA,NA,19.2,F,Fenced
1358,2024,D,2,Z1,NA,NA,15,F,Fenced
1359,2024,D,2,Z1,Heteropogon contortus,Moderate,8,F,Fenced
1360,2024,D,2,Z1,Aristida adscensionis,Low,6.4,F,Fenced
1361,2024,D,2,Z1,Enteropogon macrostachyus,High,9.8,F,Fenced
1362,2024,D,2,Z1,NA,NA,10.3,F,Fenced
1363,2024,D,2,Z1,Brachiaria nigropedata,High,3.4,F,Fenced
1364,2024,D,2,Z1,Heteropogon contortus,Moderate,5.5,F,Fenced
1365,2024,D,2,Z1,Aristida adscensionis,Low,6.1,F,Fenced
1366,2024,D,2,Z1,Enteropogon macrostachyus,High,6.6,F,Fenced
1367,2024,D,2,Z1,Eragrostis rigidior,Moderate,11.7,F,Fenced
1368,2024,D,2,Z1,Chloris virgata,Moderate,6.5,F,Fenced
1369,2024,D,2,Z1,Setaria incrassata,High,8.6,F,Fenced
1370,2024,D,2,Z1,NA,NA,8.7,F,Fenced
1371,2024,D,2,Z2,Heteropogon contortus,Moderate,5,F,Unfenced
1372,2024,D,2,Z2,Aristida adscensionis,Low,5.1,F,Unfenced
1373,2024,D,2,Z2,Aristida diffusa,Low,5.1,F,Unfenced
1374,2024,D,2,Z2,NA,NA,5.7,F,Unfenced
1375,2024,D,2,Z2,Enteropogon macrostachyus,High,14.1,F,Unfenced
1376,2024,D,2,Z2,Aristida adscensionis,Low,9.2,F,Unfenced
1377,2024,D,2,Z2,NA,NA,9.2,F,Unfenced
1378,2024,D,2,Z2,NA,NA,9.2,F,Unfenced
1379,2024,D,2,Z2,Panicum maximum,High,7.5,F,Unfenced
1380,2024,D,2,Z2,Brachiaria nigropedata,High,9.6,F,Unfenced
1381,2024,D,2,Z2,Eragrostis rigidior,Moderate,11.4,F,Unfenced
1382,2024,D,2,Z2,Chloris virgata,Moderate,8.9,F,Unfenced
1383,2024,D,2,Z2,Heteropogon contortus,Moderate,20.4,F,Unfenced
1384,2024,D,2,Z2,Brachiaria nigropedata,High,15.5,F,Unfenced
1385,2024,D,2,Z2,NA,NA,13.4,F,Unfenced
1386,2024,D,2,Z2,NA,NA,13.2,F,Unfenced
1387,2024,D,2,Z2,Enteropogon macrostachyus,High,8.5,F,Unfenced
1388,2024,D,2,Z2,Brachiaria nigropedata,High,8.5,F,Unfenced
1389,2024,D,2,Z2,NA,NA,6.6,F,Unfenced
1390,2024,D,2,Z2,NA,NA,6.5,F,Unfenced
1391,2024,D,2,Z3,Heteropogon contortus,Moderate,9.1,F,Fenced
1392,2024,D,2,Z3,Andropogon eucomus,Low,6.6,F,Fenced
1393,2024,D,2,Z3,Aristida adscensionis,Low,5.2,F,Fenced
1394,2024,D,2,Z3,Eragrostis rigidior,Moderate,5.2,F,Fenced
1395,2024,D,2,Z3,Eragrostis gummiflua,Low,NA,F,Fenced
1396,2024,D,2,Z3,Heteropogon contortus,Moderate,7.2,F,Fenced
1397,2024,D,2,Z3,Andropogon eucomus,Low,6.8,F,Fenced
1398,2024,D,2,Z3,Eragrostis rigidior,Moderate,6.8,F,Fenced
1399,2024,D,2,Z3,NA,NA,20.5,F,Fenced
1400,2024,D,2,Z3,Andropogon eucomus,Low,11.9,F,Fenced
1401,2024,D,2,Z3,Setaria incrassata,High,17.2,F,Fenced
1402,2024,D,2,Z3,NA,NA,13.9,F,Fenced
1403,2024,D,2,Z3,NA,NA,12.9,F,Fenced
1404,2024,D,2,Z3,Heteropogon contortus,Moderate,7.5,F,Fenced
1405,2024,D,2,Z3,Enteropogon macrostachyus,High,6,F,Fenced
1406,2024,D,2,Z3,NA,NA,5.9,F,Fenced
1407,2024,D,2,Z3,NA,NA,7.7,F,Fenced
1408,2024,D,2,Z3,Heteropogon contortus,Moderate,2.4,F,Fenced
1409,2024,D,2,Z3,NA,NA,2.4,F,Fenced
1410,2024,D,2,Z3,NA,NA,5.9,F,Fenced
1411,2024,D,2,Z3,NA,NA,4.9,F,Fenced
1412,2024,D,2,Z4,Enteropogon macrostachyus,High,7.1,F,Unfenced
1413,2024,D,2,Z4,Panicum maximum,High,6.6,F,Unfenced
1414,2024,D,2,Z4,Heteropogon contortus,Moderate,7.3,F,Unfenced
1415,2024,D,2,Z4,NA,NA,8.4,F,Unfenced
1416,2024,D,2,Z4,Andropogon eucomus,Low,17.8,F,Unfenced
1417,2024,D,2,Z4,Heteropogon contortus,Moderate,16.8,F,Unfenced
1418,2024,D,2,Z4,Aristida adscensionis,Low,17.4,F,Unfenced
1419,2024,D,2,Z4,NA,NA,18.8,F,Unfenced
1420,2024,D,2,Z4,Heteropogon contortus,Moderate,14.8,F,Unfenced
1421,2024,D,2,Z4,Aristida adscensionis,Low,16.1,F,Unfenced
1422,2024,D,2,Z4,Chloris virgata,Moderate,16.9,F,Unfenced
1423,2024,D,2,Z4,NA,NA,16.8,F,Unfenced
1424,2024,D,2,Z4,Panicum maximum,High,21.3,F,Unfenced
1425,2024,D,2,Z4,Heteropogon contortus,Moderate,18.3,F,Unfenced
1426,2024,D,2,Z4,NA,NA,11.9,F,Unfenced
1427,2024,D,2,Z4,NA,NA,12.8,F,Unfenced
1428,2024,D,2,Z4,Heteropogon contortus,Moderate,20.4,F,Unfenced
1429,2024,D,2,Z4,Chloris virgata,Moderate,17.1,F,Unfenced
1430,2024,D,2,Z4,NA,NA,17.9,F,Unfenced
1431,2024,D,2,Z4,NA,NA,16.2,F,Unfenced
1432,2024,D,3,Z1,Heteropogon contortus,Moderate,33.5,TF,Fenced
1433,2024,D,3,Z1,Chloris virgata,Moderate,33.6,TF,Fenced
1434,2024,D,3,Z1,Sporobolus ioclados,Moderate,26.4,TF,Fenced
1435,2024,D,3,Z1,NA,NA,24.4,TF,Fenced
1436,2024,D,3,Z1,Aristida adscensionis,Low,14.9,TF,Fenced
1437,2024,D,3,Z1,NA,NA,14.5,TF,Fenced
1438,2024,D,3,Z1,NA,NA,14.5,TF,Fenced
1439,2024,D,3,Z1,NA,NA,14.6,TF,Fenced
1440,2024,D,3,Z1,Heteropogon contortus,Low,8.3,TF,Fenced
1441,2024,D,3,Z1,Setaria incrassata,High,7.3,TF,Fenced
1442,2024,D,3,Z1,NA,NA,6,TF,Fenced
1443,2024,D,3,Z1,NA,NA,6,TF,Fenced
1444,2024,D,3,Z1,Heteropogon contortus,Moderate,3.7,TF,Fenced
1445,2024,D,3,Z1,Aristida adscensionis,Low,3.6,TF,Fenced
1446,2024,D,3,Z1,Chloris virgata,Moderate,3.8,TF,Fenced
1447,2024,D,3,Z1,Brachiaria nigropedata,High,3.8,TF,Fenced
1448,2024,D,3,Z1,Aristida diffusa,Low,NA,TF,Fenced
1449,2024,D,3,Z1,Enteropogon macrostachyus,High,5,TF,Fenced
1450,2024,D,3,Z1,Heteropogon contortus,Moderate,4.8,TF,Fenced
1451,2024,D,3,Z1,Setaria incrassata,High,8.1,TF,Fenced
1452,2024,D,3,Z1,NA,NA,8.7,TF,Fenced
1453,2024,D,3,Z2,Andropogon eucomus,Low,13.1,TF,Unfenced
1454,2024,D,3,Z2,Heteropogon contortus,Moderate,14.4,TF,Unfenced
1455,2024,D,3,Z2,NA,NA,11.9,TF,Unfenced
1456,2024,D,3,Z2,NA,NA,11.5,TF,Unfenced
1457,2024,D,3,Z2,Heteropogon contortus,Moderate,30.2,TF,Unfenced
1458,2024,D,3,Z2,Enteropogon macrostachyus,High,21.3,TF,Unfenced
1459,2024,D,3,Z2,NA,NA,21.3,TF,Unfenced
1460,2024,D,3,Z2,NA,NA,20.4,TF,Unfenced
1461,2024,D,3,Z2,Panicum maximum,High,6.1,TF,Unfenced
1462,2024,D,3,Z2,NA,NA,6.1,TF,Unfenced
1463,2024,D,3,Z2,NA,NA,6.1,TF,Unfenced
1464,2024,D,3,Z2,NA,NA,6.1,TF,Unfenced
1465,2024,D,3,Z2,Enteropogon macrostachyus,High,5.5,TF,Unfenced
1466,2024,D,3,Z2,Aristida adscensionis,Low,5.9,TF,Unfenced
1467,2024,D,3,Z2,Heteropogon contortus,Moderate,5.6,TF,Unfenced
1468,2024,D,3,Z2,Chloris virgata,Moderate,4.8,TF,Unfenced
1469,2024,D,3,Z2,Enteropogon macrostachyus,High,5.8,TF,Unfenced
1470,2024,D,3,Z2,Aristida adscensionis,Low,8.5,TF,Unfenced
1471,2024,D,3,Z2,Heteropogon contortus,Moderate,8.7,TF,Unfenced
1472,2024,D,3,Z2,NA,NA,8.3,TF,Unfenced
1473,2024,D,3,Z3,Aristida diffusa,Low,16.5,TF,Fenced
1474,2024,D,3,Z3,NA,NA,16.4,TF,Fenced
1475,2024,D,3,Z3,NA,NA,15.6,TF,Fenced
1476,2024,D,3,Z3,NA,NA,15.7,TF,Fenced
1477,2024,D,3,Z3,Aristida diffusa,Low,17.5,TF,Fenced
1478,2024,D,3,Z3,Heteropogon contortus,Moderate,16.3,TF,Fenced
1479,2024,D,3,Z3,Aristida adscensionis,Low,15.7,TF,Fenced
1480,2024,D,3,Z3,NA,NA,15.6,TF,Fenced
1481,2024,D,3,Z3,Andropogon eucomus,Low,7.5,TF,Fenced
1482,2024,D,3,Z3,Heteropogon contortus,Moderate,5.5,TF,Fenced
1483,2024,D,3,Z3,Brachiaria nigropedata,High,10.6,TF,Fenced
1484,2024,D,3,Z3,Eragrostis gummiflua,Low,9.5,TF,Fenced
1485,2024,D,3,Z3,Enteropogon macrostachyus,High,11.7,TF,Fenced
1486,2024,D,3,Z3,Setaria pumila ,Moderate,11,TF,Fenced
1487,2024,D,3,Z3,NA,NA,10.7,TF,Fenced
1488,2024,D,3,Z3,NA,NA,9.7,TF,Fenced
1489,2024,D,3,Z3,NA,NA,0,TF,Fenced
1490,2024,D,3,Z3,NA,NA,0,TF,Fenced
1491,2024,D,3,Z3,NA,NA,0,TF,Fenced
1492,2024,D,3,Z3,NA,NA,0,TF,Fenced
1493,2024,D,3,Z4,Panicum maximum,High,7.8,TF,Unfenced
1494,2024,D,3,Z4,Enteropogon macrostachyus,High,7.5,TF,Unfenced
1495,2024,D,3,Z4,Aristida adscensionis,Low,7.5,TF,Unfenced
1496,2024,D,3,Z4,NA,NA,9.1,TF,Unfenced
1497,2024,D,3,Z4,Heteropogon contortus,Moderate,1.9,TF,Unfenced
1498,2024,D,3,Z4,Aristida adscensionis,Low,4.4,TF,Unfenced
1499,2024,D,3,Z4,Brachiaria nigropedata,High,4.8,TF,Unfenced
1500,2024,D,3,Z4,NA,NA,4.1,TF,Unfenced
1501,2024,D,3,Z4,Themeda triandra,High,10,TF,Unfenced
1502,2024,D,3,Z4,Heteropogon contortus,Moderate,4.3,TF,Unfenced
1503,2024,D,3,Z4,Andropogon eucomus,Low,7.7,TF,Unfenced
1504,2024,D,3,Z4,NA,NA,7.7,TF,Unfenced
1505,2024,D,3,Z4,Heteropogon contortus,Moderate,8.3,TF,Unfenced
1506,2024,D,3,Z4,Digitaria eriantha,High,7.6,TF,Unfenced
1507,2024,D,3,Z4,NA,NA,6.7,TF,Unfenced
1508,2024,D,3,Z4,NA,NA,7.3,TF,Unfenced
1509,2024,D,3,Z4,NA,NA,0,TF,Unfenced
1510,2024,D,3,Z4,NA,NA,0,TF,Unfenced
1511,2024,D,3,Z4,NA,NA,0,TF,Unfenced
1512,2024,D,3,Z4,NA,NA,0,TF,Unfenced
1513,2024,D,4,Z1,Enteropogon macrostachyus,High,12.5,TFB,Fenced
1514,2024,D,4,Z1,Heteropogon contortus,Moderate,11.2,TFB,Fenced
1515,2024,D,4,Z1,NA,NA,11,TFB,Fenced
1516,2024,D,4,Z1,NA,NA,10,TFB,Fenced
1517,2024,D,4,Z1,Sporobolus ioclados,Moderate,2.5,TFB,Fenced
1518,2024,D,4,Z1,Setaria incrassata,High,5.2,TFB,Fenced
1519,2024,D,4,Z1,Heteropogon contortus,Moderate,6.3,TFB,Fenced
1520,2024,D,4,Z1,Brachiaria nigropedata,High,5.9,TFB,Fenced
1521,2024,D,4,Z1,Melinis repens,Low,NA,TFB,Fenced
1522,2024,D,4,Z1,Enteropogon macrostachyus,High,2.6,TFB,Fenced
1523,2024,D,4,Z1,Sporobolus ioclados,Moderate,2.6,TFB,Fenced
1524,2024,D,4,Z1,Heteropogon contortus,Moderate,2.6,TFB,Fenced
1525,2024,D,4,Z1,Aristida adscensionis,Low,5.1,TFB,Fenced
1526,2024,D,4,Z1,Enteropogon macrostachyus,High,2.4,TFB,Fenced
1527,2024,D,4,Z1,Heteropogon contortus,Moderate,2,TFB,Fenced
1528,2024,D,4,Z1,NA,NA,5.1,TFB,Fenced
1529,2024,D,4,Z1,NA,NA,4.2,TFB,Fenced
1530,2024,D,4,Z1,Themeda triandra,High,11.9,TFB,Fenced
1531,2024,D,4,Z1,Aristida adscensionis,Low,11.1,TFB,Fenced
1532,2024,D,4,Z1,Enteropogon macrostachyus,High,10.7,TFB,Fenced
1533,2024,D,4,Z1,Melinis repens,Low,10.2,TFB,Fenced
1534,2024,D,4,Z1,Eragrostis gummiflua,Low,NA,TFB,Fenced
1535,2024,D,4,Z2,Enteropogon macrostachyus,High,7,TFB,Unfenced
1536,2024,D,4,Z2,Aristida adscensionis,Low,7.5,TFB,Unfenced
1537,2024,D,4,Z2,NA,NA,7.7,TFB,Unfenced
1538,2024,D,4,Z2,NA,NA,7.8,TFB,Unfenced
1539,2024,D,4,Z2,Enteropogon macrostachyus,High,3.8,TFB,Unfenced
1540,2024,D,4,Z2,Aristida adscensionis,Low,4.4,TFB,Unfenced
1541,2024,D,4,Z2,Heteropogon contortus,Moderate,4.2,TFB,Unfenced
1542,2024,D,4,Z2,NA,NA,4.6,TFB,Unfenced
1543,2024,D,4,Z2,Enteropogon macrostachyus,High,8.2,TFB,Unfenced
1544,2024,D,4,Z2,Digitaria eriantha,High,8.2,TFB,Unfenced
1545,2024,D,4,Z2,Setaria incrassata,High,6.7,TFB,Unfenced
1546,2024,D,4,Z2,Sporobolus ioclados,Moderate,6,TFB,Unfenced
1547,2024,D,4,Z2,Heteropogon contortus,Moderate,9.5,TFB,Unfenced
1548,2024,D,4,Z2,Aristida diffusa,Low,8.8,TFB,Unfenced
1549,2024,D,4,Z2,NA,NA,8.6,TFB,Unfenced
1550,2024,D,4,Z2,NA,NA,8.4,TFB,Unfenced
1551,2024,D,4,Z2,Heteropogon contortus,Moderate,5.6,TFB,Unfenced
1552,2024,D,4,Z2,Sporobolus ioclados,Moderate,7,TFB,Unfenced
1553,2024,D,4,Z2,Aristida diffusa,Low,6.8,TFB,Unfenced
1554,2024,D,4,Z2,Eragrostis rigidior,Moderate,6.4,TFB,Unfenced
1555,2024,D,4,Z2,Andropogon eucomus,Low,NA,TFB,Unfenced
1556,2024,D,4,Z3,Heteropogon contortus,Moderate,10.5,TFB,Fenced
1557,2024,D,4,Z3,Setaria incrassata,High,8.1,TFB,Fenced
1558,2024,D,4,Z3,Andropogon eucomus,Low,8.1,TFB,Fenced
1559,2024,D,4,Z3,NA,NA,7.8,TFB,Fenced
1560,2024,D,4,Z3,Enteropogon macrostachyus,High,11.5,TFB,Fenced
1561,2024,D,4,Z3,Heteropogon contortus,Moderate,11.5,TFB,Fenced
1562,2024,D,4,Z3,Andropogon eucomus,Low,13.8,TFB,Fenced
1563,2024,D,4,Z3,NA,NA,14.9,TFB,Fenced
1564,2024,D,4,Z3,Enteropogon macrostachyus,High,11.9,TFB,Fenced
1565,2024,D,4,Z3,Eragrostis superba,Moderate,18.5,TFB,Fenced
1566,2024,D,4,Z3,Aristida adscensionis,Low,17.7,TFB,Fenced
1567,2024,D,4,Z3,NA,NA,18.4,TFB,Fenced
1568,2024,D,4,Z3,Heteropogon contortus,Moderate,4.6,TFB,Fenced
1569,2024,D,4,Z3,Aristida adscensionis,Low,3.2,TFB,Fenced
1570,2024,D,4,Z3,Pogonarthria squarrosa,Low,3.6,TFB,Fenced
1571,2024,D,4,Z3,NA,NA,4,TFB,Fenced
1572,2024,D,4,Z3,Digitaria eriantha,High,11.7,TFB,Fenced
1573,2024,D,4,Z3,Enteropogon macrostachyus,High,12.9,TFB,Fenced
1574,2024,D,4,Z3,Panicum maximum,High,13,TFB,Fenced
1575,2024,D,4,Z3,Aristida adscensionis,Low,14.1,TFB,Fenced
1576,2024,D,4,Z3,Heteropogon contortus,Moderate,NA,TFB,Fenced
1577,2024,D,4,Z4,Pogonarthria squarrosa,Low,11.4,TFB,Unfenced
1578,2024,D,4,Z4,Digitaria eriantha,High,10,TFB,Unfenced
1579,2024,D,4,Z4,Heteropogon contortus,Moderate,10.6,TFB,Unfenced
1580,2024,D,4,Z4,Sporobolus ioclados,Moderate,10.1,TFB,Unfenced
1581,2024,D,4,Z4,Heteropogon contortus,Moderate,23,TFB,Unfenced
1582,2024,D,4,Z4,Eragrostis superba,Moderate,28.2,TFB,Unfenced
1583,2024,D,4,Z4,Eragrostis gummiflua,Low,29.2,TFB,Unfenced
1584,2024,D,4,Z4,Enteropogon macrostachyus,High,29,TFB,Unfenced
1585,2024,D,4,Z4,Enteropogon macrostachyus,High,6.2,TFB,Unfenced
1586,2024,D,4,Z4,Heteropogon contortus,Moderate,6.2,TFB,Unfenced
1587,2024,D,4,Z4,Sporobolus ioclados,Moderate,6.2,TFB,Unfenced
1588,2024,D,4,Z4,Brachiaria nigropedata,High,6,TFB,Unfenced
1589,2024,D,4,Z4,Heteropogon contortus,Moderate,6.8,TFB,Unfenced
1590,2024,D,4,Z4,Enteropogon macrostachyus,High,6.6,TFB,Unfenced
1591,2024,D,4,Z4,Sporobolus ioclados,Moderate,4.9,TFB,Unfenced
