Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,KgDM,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
12/04/2025,B,4,Z1,3,Heteropogon contortus,11,,20.4,3356,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,3,Aristida adscensionis,3,,23.2,3748,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,3,Melinis repens,3,,19.5,3230,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,Heteropogon contortus,7,,21.8,3552,N,N,5,N,0.8,Fenced,TFB,
12/04/2025,B,4,Z1,2,Digitaria erianthra,13,,14.2,2488,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,Aristida adscensionis,1,,22.1,3594,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,2,,,,20.6,3384,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,Heteropogon contortus,8,,25.6,4084,N,Y,5,N,1.3,Fenced,TFB,
12/04/2025,B,4,Z1,1,Cymbopogon excavatus,2,,26.6,4224,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,Setaria sphacelata,1,,22.8,3692,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,1,Eragrostis superba,1,,34,5260,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,Cymbopogon excavatus,3,,13,2320,N,N,6,Y,0.8,Fenced,TFB,
12/04/2025,B,4,Z1,5,Heteropogon contortus,4,,16.7,2838,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,Eragrostis superba,1,,15.1,2614,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,Eragrostis rigidior,1,,27.3,4322,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,5,Brachiaria serrata,4,,,,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,Themeda triandra,2,,18.4,3076,N,N,6,Y,0.65,Fenced,TFB,
12/04/2025,B,4,Z1,4,Heteropogon contortus,7,,19,3160,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,Digitaria erianthra,5,,14.8,2572,,,,,,Fenced,TFB,
12/04/2025,B,4,Z1,4,,,,16,2740,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,Heteropogon contortus,3,,10.8,2012,N,N,2,N,1.2,Fenced,TFB,
12/04/2025,B,4,Z2,1,Perotis patens,2,,2.4,836,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,Brachiaria serrata,3,,2.4,836,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,1,Eragrostis rigidior,1,,2.9,906,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,Eragrostis superba,1,,38.2,6862,N,N,4,N,1.6,Fenced,TFB,
12/04/2025,B,4,Z2,4,Cymbopogon excavatus,1,,26.4,4196,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,Heteropogon contortus,6,,21.2,3468,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,4,,,,14.2,2488,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Heteropogon contortus,4,,3.2,948,N,Y,2,N,1,Fenced,TFB,
12/04/2025,B,4,Z2,3,Digitaria erianthra,2,,4.5,1130,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Aristida adscensionis,1,,8.2,1648,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,3,Brachiaria serrata,8,,6.5,1410,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,Brachiaria serrata,1,,30.6,4784,N,N,5,N,1,Fenced,TFB,
12/04/2025,B,4,Z2,5,Cymbopogon excavatus,5,,18.5,3090,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,,14.6,2544,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,5,,,,25.8,4112,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,Aristida adscensionis,1,,22.4,3636,N,N,6,N,1.1,Fenced,TFB,
12/04/2025,B,4,Z2,2,Heteropogon contortus,6,,24.1,3874,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,Cymbopogon excavatus,4,,22.2,3608,,,,,,Fenced,TFB,
12/04/2025,B,4,Z2,2,Urochloa mosambicensis,2,,27.5,4350,,,,,,Fenced,TFB,
12/04/2025,B,3,Z4,3,Heteropogon contortus,9,,11.2,2668,Y,Y,5,N,1,Unfenced,TF,
12/04/2025,B,3,Z4,3,Aristida adscensionis,6,,8.2,1648,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,3,Cymbopogon excavatus,1,,11.8,2152,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,3,,,,7.5,1550,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,Aristida adscensionis,11,,10.4,1956,N,N,7,N,1.1,Unfenced,TF,
12/04/2025,B,3,Z4,2,Heteropogon contortus,1,,18.6,3104,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,Cymbopogon nardus,1,,18,3020,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,2,,,,22.8,3692,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,Digitaria erianthra,16,,13.8,2432,Y,N,7,N,0.5,Unfenced,TF,
12/04/2025,B,3,Z4,5,Cymbopogon nardus,1,,8.4,1676,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,Heteropogon contortus,1,,6.2,1368,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,5,,,,5.2,1228,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,Heteropogon contortus,16,,11.4,2096,Y,N,7,N,0.6,Unfenced,TF,
12/04/2025,B,3,Z4,4,Eragrostis rigidior,1,,15.4,2656,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,Bothriochloa insculpta,1,,11.9,2166,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,4,,,,22,3580,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,Aristida adscensionis,3,,8,1620,Y,N,4.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z4,1,Heteropogon contortus,10,,2.8,892,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,Eragrostis rigidior,1,,12,2180,,,,,,Unfenced,TF,
12/04/2025,B,3,Z4,1,,,,10.3,1942,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,Heteropogon contortus,18,,23.3,3762,Y,N,8,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,4,Cymbopogon nardus,1,,13,2320,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,Eragrostis rigidior,1,,12.8,2292,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,4,,,,14.1,2474,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,Hyperrhenia filipendula,1,,8.5,1690,Y,N,8,N,0.85,Unfenced,TF,
12/04/2025,B,3,Z3,3,Heteropogon contortus,15,,6.7,1438,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,Aristida adscensionis,2,,6.5,1410,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,3,,,,6.1,1354,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Aristida adscensionis,1,,8.3,1662,Y,Y,6,N,0.8,Unfenced,TF,
12/04/2025,B,3,Z3,2,Aristida adscensionis,1,,4.2,1088,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Themeda triandra,1,,9.6,1844,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Brachiaria serrata,3,,3.4,976,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,2,Heteropogon contortus,4,,7.8,1592,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,Eragrostis rigidior,3,,14.1,2474,Y,N,7.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,5,Aristida adscensionis,4,,9.8,1872,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,Heteropogon contortus,11,,7.3,1522,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,5,Cymbopogon nardus,1,,,,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Heteropogon contortus,15,,6.8,1452,Y,N,4.5,N,0.7,Unfenced,TF,
12/04/2025,B,3,Z3,1,Digitaria erianthra,3,,8.2,1648,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Eragrostis superba,1,,7.9,1606,,,,,,Unfenced,TF,
12/04/2025,B,3,Z3,1,Aristida adscensionis,1,,4.9,1186,,,,,,Unfenced,TF,
12/04/2025,B,3,Z1,2,Melinis repens,1,,26.1,4154,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z1,2,Cymbopogon excavatus,4,,20.2,2328,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,2,,,,10.2,1928,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,2,,,,25,4000,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,Cymbopogon nardus,3,,14.6,2516,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z1,5,Heteropogon contortus,16,,20,3300,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,Cymbopogon excavatus,1,,29.3,4602,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,Aristida adscensionis,1,,44.2,6688,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,5,,,,,,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,Cynodon dactylon,3,,41.9,6366,N,N,9,N,0.9,Fenced,TF,
12/04/2025,B,3,Z1,1,Themeda triandra,5,,26.1,4154,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,Heteropogon contortus,3,,27.8,4392,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,1,Eragrostis superba,1,,46,6940,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,Aristida congesta B,1,,25.8,4112,N,N,7,Y,0.6,Fenced,TF,
12/04/2025,B,3,Z1,4,Digitaria erianthra,4,,10.9,2026,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,Heteropogon contortus,10,,6.3,1382,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,4,,,,25.1,4014,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,Melinis repens,4,,12,2180,N,Y,8,N,0.9,Fenced,TF,
12/04/2025,B,3,Z1,3,Aristida adscensionis,3,,15.7,2698,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,Bothriochloa insculpta,5,,11.8,2152,,,,,,Fenced,TF,
12/04/2025,B,3,Z1,3,,,,16.2,2768,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Aristida adscensionis,3,,15.6,2684,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z2,2,Cymbopogon excavatus,6,,22.2,3608,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Melinis repens,1,,26.8,4252,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Eragrostis superba,1,,17.3,2922,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,2,Eragrostis curvula,2,,,,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,Setaria sphacelata,1,,39,5960,N,Y,9,N,1.2,Fenced,TF,
12/04/2025,B,3,Z2,1,Themeda triandra,2,,28.8,4532,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,Heteropogon contortus,7,,17.1,2894,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,1,Cymbopogon excavatus,2,,41.5,6310,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,Cymbopogon excavatus,4,,33.2,5148,N,N,9,N,1.3,Fenced,TF,
12/04/2025,B,3,Z2,4,Melinis repens,1,,28,4420,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,Heteropogon contortus,4,,14.9,2586,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,4,,,,42.7,6478,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,Heteropogon contortus,7,,47.7,7178,N,N,9.5,N,1.3,Fenced,TF,
12/04/2025,B,3,Z2,5,Cymbopogon nardus,2,,35.5,5470,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,,,,25.2,4028,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,5,,,,51,7640,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,Aristida congesta B,1,,15.7,2796,N,N,8,N,1,Fenced,TF,
12/04/2025,B,3,Z2,3,Digitaria erianthra,6,,32.3,5022,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,Heteropogon contortus,14,,15.6,2684,,,,,,Fenced,TF,
12/04/2025,B,3,Z2,3,Cymbopogon nardus,2,,22.7,3678,,,,,,Fenced,TF,
14/04/2025,A,5,Z4,2,Bothriochloa insculpta,5,,19,3160,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,2,Cynodon dactylon,1,,16.8,2852,N,N,7,N,1,Unfenced,THF,
14/04/2025,A,5,Z4,2,Eragrostis gummiflua,1,,16.7,2838,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,2,,,,16.6,2824,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,1,Urochloa mosambicensis,2,,0,0,N,N,4.5,N,0.75,Unfenced,THF,
14/04/2025,A,5,Z4,1,Cymbopogon excavatus,1,,14.3,2502,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,1,Bothriochloa insculpta,2,,14.7,2558,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,1,Heteropogon contortus,2,,13.7,2418,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,4,Bothriochloa insculpta,2,,21.8,3552,N,N,6,N,0.3,Unfenced,THF,
14/04/2025,A,5,Z4,4,Cymbopogon excavatus,2,,16.5,2810,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,4,Urochloa mosambicensis,1,,20.7,3398,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,4,,,,21.2,3482,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,3,Urochloa mosambicensis,3,,13.5,2390,N,Y,4.5,N,1,Unfenced,THF,
14/04/2025,A,5,Z4,3,Aristida adscensionis,2,,13.2,2948,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,3,Bothriochloa insculpta,9,,13.9,2446,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,3,,,,11.7,2138,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,5,Urochloa mosambicensis,2,,0,0,N,N,1.5,N,1.1,Unfenced,THF,
14/04/2025,A,5,Z4,5,Bothriochloa insculpta,3,,23.6,3804,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,5,Aristida diffusa,1,,17.3,2922,,,,,,Unfenced,THF,
14/04/2025,A,5,Z4,5,Setaria incressata,1,,16.5,2810,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,2,Aristida adscensionis,1,,22.7,3278,N,N,4,N,1.2,Unfenced,THF,
14/04/2025,A,5,Z2,2,Urochloa mosambicensis,2,,17.4,2936,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,2,Bothriochloa insculpta,5,,18.4,3076,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,2,Heteropogon contortus,2,,20.6,3384,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,1,Hyperrhenia filipendula,3,,19.6,3244,N,N,6,N,2,Unfenced,THF,
14/04/2025,A,5,Z2,1,Panicum maximum,1,,37.9,5806,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,1,Urochloa mosambicensis,5,,36.2,5568,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,1,Heteropogon contortus,1,,33.7,5218,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,4,Cymbopogon excavatus,2,,32.9,5106,N,N,7,N,0.35,Unfenced,THF,
14/04/2025,A,5,Z2,4,Aristida adscensionis,2,,18.7,3118,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,4,Urochloa mosambicensis,2,,18.4,3076,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,4,Hyperrhenia filipendula,2,,17.7,2978,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,3,Panicum maximum,2,,23.9,3846,N,Y,3,N,1,Unfenced,THF,
14/04/2025,A,5,Z2,3,Urochloa mosambicensis,3,,12.9,2306,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,3,,,,16.8,2852,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,3,,,,14.9,2586,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,5,Cymbopogon excavatus,1,,27.1,4294,N,N,5.5,N,1.2,Unfenced,THF,
14/04/2025,A,5,Z2,5,Miscanthus junceus,1,,23.6,3804,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,5,Urochloa mosambicensis,4,,24.1,3874,,,,,,Unfenced,THF,
14/04/2025,A,5,Z2,5,,,,21.8,3552,,,,,,Unfenced,THF,
14/04/2025,A,2,Z1,2,Cymbopogon excavatus,2,,23.4,3776,N,N,4.5,N,1,Fenced,F,
14/04/2025,A,2,Z1,2,Bothriochloa insculpta,10,,20.2,3328,,,,,,Fenced,F,
14/04/2025,A,2,Z1,2,Aristida adscensionis,1,,13.6,3104,,,,,,Fenced,F,
14/04/2025,A,2,Z1,2,Eragrostis gummiflua,2,,17.2,2908,,,,,,Fenced,F,
14/04/2025,A,2,Z1,2,Eragrostis superba,1,,,,,,,,,Fenced,F,
14/04/2025,A,2,Z1,1,Andropogon eucomas,1,,29.8,4672,N,N,7.5,N,1,Fenced,F,
14/04/2025,A,2,Z1,1,Bothriochloa insculpta,8,,22.7,3676,,,,,,Fenced,F,
14/04/2025,A,2,Z1,1,Heteropogon contortus,1,,19.6,3244,,,,,,Fenced,F,
14/04/2025,A,2,Z1,1,Eragrostis gummiflua,1,,19.5,3230,,,,,,Fenced,F,
14/04/2025,A,2,Z1,4,Andropogon eucomas,2,,15.1,2614,,,,,,Fenced,F,
14/04/2025,A,2,Z1,4,Bothriochloa insculpta,11,,14.2,2502,N,N,3,N,1.1,Fenced,F,
14/04/2025,A,2,Z1,4,,,,13.8,2432,,,,,,Fenced,F,
14/04/2025,A,2,Z1,4,,,,13.8,2432,,,,,,Fenced,F,
14/04/2025,A,2,Z1,5,Digitaria erianthra,3,,19.1,3174,N,Y,5,N,0.75,Fenced,F,
14/04/2025,A,2,Z1,5,Brachiaria serrata,1,,16.6,2824,,,,,,Fenced,F,
14/04/2025,A,2,Z1,5,Bothriochloa insculpta,9,,18.1,3034,,,,,,Fenced,F,
14/04/2025,A,2,Z1,5,Andropogon eucomas,2,,6.1,2754,,,,,,Fenced,F,
14/04/2025,A,2,Z1,5,Setaria incressata,7,,,,,,,,,Fenced,F,
14/04/2025,A,2,Z1,3,Urochloa mosambicensis,4,,29.6,4644,N,N,5,N,0.9,Fenced,F,
14/04/2025,A,2,Z1,3,Bothriochloa insculpta,2,,25.5,4070,,,,,,Fenced,F,
14/04/2025,A,2,Z1,3,,,,23.9,3846,,,,,,Fenced,F,
14/04/2025,A,2,Z1,3,,,,23,,,,,,,Fenced,F,
14/04/2025,A,2,Z2,2,Hyperthelia dissoluta,1,,17.1,2894,N,N,3,N,2,Fenced,F,
14/04/2025,A,2,Z2,2,Hyperrhenia filipendula,1,,48.1,7234,,,,,,Fenced,F,
14/04/2025,A,2,Z2,2,Andropogon eucomas,2,,43.6,6604,,,,,,Fenced,F,
14/04/2025,A,2,Z2,2,,,,40.2,6128,,,,,,Fenced,F,
14/04/2025,A,2,Z2,3,Urochloa mosambicensis,4,,21.1,3454,N,N,5,N,1.4,Fenced,F,
14/04/2025,A,2,Z2,3,Hyparrhenia hirta,4,,28.1,4434,,,,,,Fenced,F,
14/04/2025,A,2,Z2,3,Hyperthelia dissoluta,3,,26.6,4224,,,,,,Fenced,F,
14/04/2025,A,2,Z2,3,Heteropogon contortus,3,,11.6,2124,,,,,,Fenced,F,
14/04/2025,A,2,Z2,4,Hyparrhenia hirta,2,,23.3,3762,N,N,4,N,1.5,Fenced,F,
14/04/2025,A,2,Z2,4,Heteropogon contortus,1,,5.5,1270,,,,,,Fenced,F,
14/04/2025,A,2,Z2,4,Setaria incressata,6,,14.1,2474,,,,,,Fenced,F,
14/04/2025,A,2,Z2,4,Brachiaria serrata,3,,13.4,2376,,,,,,Fenced,F,
14/04/2025,A,2,Z2,5,Hyperthelia dissoluta,3,,66.7,9838,N,Y,6.5,N,2,Fenced,F,
14/04/2025,A,2,Z2,5,Hyparrhenia hirta,1,,29.4,4616,,,,,,Fenced,F,
14/04/2025,A,2,Z2,5,Urochloa mosambicensis,3,,20.7,3398,,,,,,Fenced,F,
14/04/2025,A,2,Z2,5,,,,21.9,3566,,,,,,Fenced,F,
14/04/2025,A,2,Z2,1,Andropogon eucomas,1,,25.3,4042,N,Y,4,N,0.5,Fenced,F,
14/04/2025,A,2,Z2,1,Bothriochloa insculpta,2,,18.8,3132,,,,,,Fenced,F,
14/04/2025,A,2,Z2,1,Miscanthus junceus,4,,18.5,3090,,,,,,Fenced,F,
14/04/2025,A,2,Z2,1,,,,16.5,2810,,,,,,Fenced,F,
14/04/2025,A,2,Z3,1,Hyperthelia dissoluta,2,,16.9,2866,N,N,5.5,N,1.9,Unfenced,F,
14/04/2025,A,2,Z3,1,Bothriochloa insculpta,5,,22.6,3664,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,1,Eragrostis gummiflua,1,,20,3300,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,1,,,,19.2,3188,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,2,Heteropogon contortus,1,,15.8,2712,N,N,4,N,0.8,Unfenced,F,
14/04/2025,A,2,Z3,2,Eragrostis superba,1,,11.1,2054,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,2,Aristida diffusa,3,,10.6,1984,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,2,Bothriochloa insculpta,8,,13.3,2362,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,3,Urochloa mosambicensis,2,,28.6,4504,N,N,8,N,1.1,Unfenced,F,
14/04/2025,A,2,Z3,3,Andropogon eucomas,1,,24,3860,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,3,Bothriochloa insculpta,12,,20.4,3356,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,3,,,,14.9,2586,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,5,Cymbopogon excavatus,3,,18.4,3076,N,N,6.5,N,1.2,Unfenced,F,
14/04/2025,A,2,Z3,5,Eragrostis superba,2,,14.1,2474,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,5,Bothriochloa insculpta,12,,16.9,2866,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,5,,,,16.2,2768,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,4,Urochloa mosambicensis,5,,30.1,4714,N,Y,6,N,1.5,Unfenced,F,
14/04/2025,A,2,Z3,4,Hyperrhenia filipendula,3,,23.6,3804,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,4,Andropogon eucomas,1,,21.6,3524,,,,,,Unfenced,F,
14/04/2025,A,2,Z3,4,Bothriochloa insculpta,8,,17.6,2964,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,2,Hyperthelia dissoluta,5,,17.5,2950,N,N,7.5,N,2,Unfenced,F,
14/04/2025,A,2,Z4,2,Urochloa mosambicensis,3,,34.7,5358,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,2,,,,44.3,6702,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,2,,,,40.8,6212,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,1,Aristida adscensionis,3,,17.3,2922,N,N,6,N,1.7,Unfenced,F,
14/04/2025,A,2,Z4,1,Hyperthelia dissoluta,8,,17.5,2950,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,1,Hyperrhenia filipendula,4,,25,4112,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,1,,,,20.5,3370,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,4,Urochloa mosambicensis,4,,65.6,9684,N,N,8,N,2,Unfenced,F,
14/04/2025,A,2,Z4,4,Hyperthelia dissoluta,3,,43.3,6422,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,4,Hyperrhenia filipendula,4,,35.5,5470,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,4,Andropogon eucomas,3,,28.8,4532,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,5,Hyperthelia dissoluta,4,,47,7080,N,Y,8,N,2.2,Unfenced,F,
14/04/2025,A,2,Z4,5,Hyperrhenia filipendula,5,,45.1,6814,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,5,Urochloa mosambicensis,2,,37.2,5708,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,5,Heteropogon contortus,3,,44.5,6730,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,3,Cymbopogon nardus,1,,53.7,8018,N,N,5,N,1.2,Unfenced,F,
14/04/2025,A,2,Z4,3,Andropogon eucomas,3,,39.4,6016,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,3,Urochloa mosambicensis,1,,28.3,4462,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,3,Heteropogon contortus,3,,30.7,4998,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,3,Hyperthelia dissoluta,3,,,,,,,,,Unfenced,F,
14/04/2025,A,2,Z4,3,Setaria sphacelata,1,,,,,,,,,Unfenced,F,
14/04/2025,A,3,Z3,2,Setaria sphacelata,4,,26.6,4224,N,Y,8,N,1.5,Fenced,TFB,
14/04/2025,A,3,Z3,2,Digitaria erianthra,4,,17.5,2950,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,2,Urochloa mosambicensis,3,,19,3160,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,2,Cynodon dactylon,12,,18.7,3118,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,1,Heteropogon contortus,6,,27.5,4350,N,N,8,N,1,Fenced,TFB,
14/04/2025,A,3,Z3,1,Melinis repens,5,,24.8,3972,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,1,Aristida diffusa,6,,26.7,4238,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,1,Panicum maximum,2,,22.2,3608,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,5,Hyperthelia dissoluta,3,,19,3160,N,N,5,N,1.4,Fenced,TFB,
14/04/2025,A,3,Z3,5,Hyperrhenia filipendula,4,,24.7,3958,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,5,Heteropogon contortus,4,,21.9,3566,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,5,Urochloa mosambicensis,4,,24.9,3986,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,3,Heteropogon contortus,8,,24.9,3986,N,N,4,N,1,Fenced,TFB,
14/04/2025,A,3,Z3,3,Themeda triandra,2,,22.3,3622,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,3,Cymbopogon excavatus,1,,25.6,4084,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,3,Digitaria erianthra,4,,21.5,3510,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,3,Panicum maximum,2,,,,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,4,Hyperthelia dissoluta,3,,33.7,5218,N,N,6.5,N,2,Fenced,TFB,
14/04/2025,A,3,Z3,4,Aristida adscensionis,3,,26.8,4252,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,4,Hyperrhenia filipendula,1,,33.4,5176,,,,,,Fenced,TFB,
14/04/2025,A,3,Z3,4,Cymbopogon excavatus,1,,32,4980,,,,,,Fenced,TFB,
